database_from	name	id	chr	start	end
CCDS	LILRA5	CCDS46177.1	19	54822597	54824289
CCDS	LILRA4	CCDS12890.1	19	54844842	54850364
CCDS	LAIR1	CCDS12892.1	19	54866876	54876411
CCDS	LAIR1	CCDS12891.1	19	54866876	54876411
CCDS	TTYH1	CCDS56102.1	19	54926726	54947309
CCDS	TTYH1	CCDS33106.1	19	54926726	54947546
CCDS	TTYH1	CCDS12893.1	19	54926726	54947309
CCDS	LENG8	CCDS12894.1	19	54962521	54972108
CCDS	LENG9	CCDS12895.2	19	54973269	54974775
CCDS	CDC42EP5	CCDS12896.1	19	54976284	54976731
CCDS	LAIR2	CCDS12898.1	19	55014134	55021779
CCDS	LAIR2	CCDS12897.1	19	55014134	55021779
CCDS	LILRA2	CCDS46179.1	19	55085345	55098813
CCDS	LILRA2	CCDS12900.1	19	55085345	55098813
CCDS	LILRA1	CCDS62802.1	19	55105709	55112282
CCDS	LILRA1	CCDS12901.1	19	55105709	55112282
CCDS	LILRB1	CCDS62803.1	19	55142524	55148329
CCDS	LILRB1	CCDS42617.1	19	55142524	55148329
CCDS	LILRB1	CCDS42616.1	19	55142524	55148329
CCDS	LILRB1	CCDS42615.1	19	55142524	55148329
CCDS	LILRB1	CCDS42614.1	19	55142524	55148329
CCDS	LILRB4	CCDS42618.1	19	55174485	55179470
CCDS	LILRB4	CCDS12902.1	19	55174485	55179470
CCDS	KIR3DL3	CCDS12903.1	19	55236001	55247563
CCDS	KIR2DL3	CCDS33107.1	19	55250010	55263971
CCDS	KIR2DL1	CCDS12904.1	19	55281302	55295265
CCDS	KIR2DL4	CCDS42620.1	19	55315106	55325156
CCDS	KIR2DL4	CCDS42619.1	19	55315106	55325566
CCDS	KIR3DL1	CCDS42621.1	19	55327955	55341730
CCDS	KIR3DL2	CCDS58677.1	19	55361930	55378186
CCDS	KIR3DL2	CCDS12906.1	19	55361930	55378186
CCDS	FCAR	CCDS46180.1	19	55385745	55399732
CCDS	FCAR	CCDS42625.1	19	55385745	55401105
CCDS	FCAR	CCDS42624.1	19	55385745	55401229
CCDS	FCAR	CCDS42623.1	19	55385745	55401229
CCDS	FCAR	CCDS42622.1	19	55385745	55401229
CCDS	FCAR	CCDS12910.1	19	55385745	55401229
CCDS	FCAR	CCDS12909.1	19	55385745	55401229
CCDS	FCAR	CCDS12908.1	19	55385745	55401229
CCDS	FCAR	CCDS12907.1	19	55385745	55401229
CCDS	NCR1	CCDS56103.1	19	55417545	55424239
CCDS	NCR1	CCDS46182.1	19	55417545	55424239
CCDS	NCR1	CCDS46181.1	19	55417545	55424239
CCDS	NCR1	CCDS12911.1	19	55417545	55424239
CCDS	NLRP2	CCDS54319.1	19	55481383	55512266
CCDS	NLRP2	CCDS54318.1	19	55481383	55512266
CCDS	NLRP2	CCDS12913.1	19	55481383	55512266
CCDS	GP6	CCDS42626.1	19	55525449	55549604
CCDS	GP6	CCDS58678.1	19	55526288	55549604
CCDS	GP6	CCDS46184.1	19	55526288	55549604
CCDS	RDH13	CCDS54320.1	19	55556441	55574400
CCDS	RDH13	CCDS42627.1	19	55556441	55568147
CCDS	EPS8L1	CCDS12914.1	19	55587812	55598982
CCDS	EPS8L1	CCDS12915.1	19	55591861	55598982
CCDS	PPP1R12C	CCDS12916.1	19	55602839	55628911
CCDS	TNNT1	CCDS59421.1	19	55644282	55658525
CCDS	TNNT1	CCDS46185.1	19	55644282	55658525
CCDS	TNNT1	CCDS12917.1	19	55644282	55658525
CCDS	TNNI3	CCDS42628.1	19	55663201	55668957
CCDS	DNAAF3	CCDS59422.1	19	55670429	55677781
CCDS	DNAAF3	CCDS58680.1	19	55670429	55678016
CCDS	DNAAF3	CCDS58679.1	19	55670429	55677215
CCDS	DNAAF3	CCDS12918.2	19	55670429	55678016
CCDS	SYT5	CCDS12919.1	19	55684851	55690409
CCDS	TMEM86B	CCDS12920.1	19	55738548	55740109
CCDS	PPP6R1	CCDS46186.1	19	55741895	55758471
CCDS	HSPBP1	CCDS33111.1	19	55773975	55790976
CCDS	BRSK1	CCDS12921.1	19	55795810	55823436
CCDS	TMEM150B	CCDS42629.1	19	55824226	55832404
CCDS	SUV420H2	CCDS12922.1	19	55853304	55858817
CCDS	COX6B2	CCDS42630.1	19	55865088	55865889
CCDS	IL11	CCDS59423.1	19	55877374	55879880
CCDS	IL11	CCDS12923.1	19	55877374	55881678
CCDS	TMEM190	CCDS33113.1	19	55888221	55889571
CCDS	TMEM238	CCDS54323.1	19	55895096	55895627
CCDS	RPL28	CCDS46192.1	19	55897725	55898120
CCDS	RPL28	CCDS46191.1	19	55897725	55898657
CCDS	RPL28	CCDS46190.1	19	55897725	55899584
CCDS	RPL28	CCDS46189.1	19	55897725	55903107
CCDS	RPL28	CCDS12924.1	19	55897725	55899700
CCDS	UBE2S	CCDS33114.1	19	55912803	55918957
CCDS	SHISA7	CCDS46193.1	19	55944522	55954230
CCDS	ZNF628	CCDS33116.3	19	55991277	55995740
CCDS	NAT14	CCDS12926.1	19	55997075	55998323
CCDS	SSC5D	CCDS59424.1	19	55999956	56015553
CCDS	SSC5D	CCDS46196.1	19	55999956	56030365
CCDS	SBK2	CCDS42631.1	19	56041099	56047661
CCDS	ZNF579	CCDS12927.1	19	56089316	56091005
CCDS	FIZ1	CCDS12928.1	19	56103815	56109231
CCDS	ZNF524	CCDS12929.1	19	56113478	56114273
CCDS	ZNF865	CCDS58681.1	19	56124984	56128164
CCDS	ZNF784	CCDS12930.1	19	56133116	56135927
CCDS	ZNF580	CCDS12931.1	19	56153874	56154393
CCDS	ZNF581	CCDS12932.1	19	56155937	56156531
CCDS	CCDC106	CCDS33118.1	19	56160412	56164112
CCDS	U2AF2	CCDS46197.1	19	56166470	56185434
CCDS	U2AF2	CCDS12933.1	19	56166470	56185434
CCDS	EPN1	CCDS46198.1	19	56188537	56206722
CCDS	EPN1	CCDS46200.1	19	56189993	56206722
CCDS	EPN1	CCDS46199.1	19	56189993	56206722
CCDS	RFPL4A	CCDS46201.1	19	56273166	56274541
CCDS	RFPL4AL1	CCDS59425.1	19	56283170	56284545
CCDS	NLRP11	CCDS12935.1	19	56296990	56329540
CCDS	NLRP4	CCDS12936.1	19	56363446	56392953
CCDS	NLRP13	CCDS33119.1	19	56407310	56443677
CCDS	NLRP5	CCDS12938.1	19	56511091	56572894
CCDS	ZNF787	CCDS42634.1	19	56599388	56614586
CCDS	ZNF444	CCDS59426.1	19	56658280	56671570
CCDS	ZNF444	CCDS12939.1	19	56658280	56671570
CCDS	GALP	CCDS46202.1	19	56688477	56693603
CCDS	GALP	CCDS12940.1	19	56688477	56696639
CCDS	ZSCAN5B	CCDS46203.1	19	56701195	56704421
CCDS	ZSCAN5A	CCDS12941.1	19	56732943	56736415
CCDS	ZNF582	CCDS33121.1	19	56895231	56903121
CCDS	ZNF583	CCDS12943.1	19	56918483	56935737
CCDS	ZNF667	CCDS12944.1	19	56952530	56973739
CCDS	ZNF471	CCDS12945.1	19	57022940	57037317
CCDS	ZFP28	CCDS12946.1	19	57050387	57066761
CCDS	ZNF470	CCDS33122.1	19	57081680	57089951
CCDS	ZNF71	CCDS12947.1	19	57132655	57134125
CCDS	SMIM17	CCDS58683.1	19	57157035	57166581
CCDS	ZNF835	CCDS56105.1	19	57174952	57176566
CCDS	ZIM2	CCDS33123.1	19	57286055	57335645
CCDS	PEG3	CCDS58685.1	19	57325042	57335645
CCDS	PEG3	CCDS58684.1	19	57325042	57335645
CCDS	PEG3	CCDS12948.1	19	57325042	57336023
CCDS	USP29	CCDS33124.1	19	57640043	57642812
CCDS	ZIM3	CCDS33125.1	19	57646285	57654011
CCDS	ZNF264	CCDS33127.1	19	57703281	57724349
CCDS	AURKC	CCDS46205.1	19	57742481	57746785
CCDS	AURKC	CCDS33128.1	19	57742616	57746785
CCDS	AURKC	CCDS46206.1	19	57743153	57746785
CCDS	ZNF805	CCDS46207.1	19	57752259	57766071
CCDS	ZNF805	CCDS46208.1	19	57764586	57766071
CCDS	ZNF543	CCDS33130.1	19	57832221	57840633
CCDS	ZNF304	CCDS12950.1	19	57863032	57869217
CCDS	ZNF547	CCDS33131.1	19	57879923	57889553
CCDS	ZNF548	CCDS54324.1	19	57901467	57911257
CCDS	ZNF548	CCDS46209.1	19	57901467	57911257
CCDS	ZNF17	CCDS42636.1	19	57922759	57932849
CCDS	ZNF749	CCDS33132.2	19	57946946	57956853
CCDS	VN1R1	CCDS12951.1	19	57966792	57967854
CCDS	ZNF772	CCDS46210.1	19	57984641	57988677
CCDS	ZNF772	CCDS33133.1	19	57984641	57988677
CCDS	ZNF419	CCDS54328.1	19	57999318	58005458
CCDS	ZNF419	CCDS54327.1	19	57999318	58005458
CCDS	ZNF419	CCDS54326.1	19	57999318	58005458
CCDS	ZNF419	CCDS54325.1	19	57999318	58005458
CCDS	ZNF419	CCDS46211.1	19	57999318	58005458
CCDS	ZNF419	CCDS42637.1	19	57999318	58005458
CCDS	ZNF773	CCDS33134.1	19	58011448	58018792
CCDS	ZNF549	CCDS56106.1	19	58038941	58050295
CCDS	ZNF549	CCDS12952.1	19	58038941	58050295
CCDS	ZNF416	CCDS12954.1	19	58083486	58090072
CCDS	ZIK1	CCDS33135.1	19	58095724	58102643
CCDS	ZNF530	CCDS12955.1	19	58111472	58118693
CCDS	ZNF134	CCDS42638.1	19	58130836	58132771
CCDS	ZNF211	CCDS58686.1	19	58144714	58153549
CCDS	ZNF211	CCDS12957.1	19	58144714	58153549
CCDS	ZNF211	CCDS12956.1	19	58144714	58153549
CCDS	ZNF211	CCDS58688.1	19	58146089	58153549
CCDS	ZNF211	CCDS58687.1	19	58146089	58153549
CCDS	ZSCAN4	CCDS12958.1	19	58187513	58190273
CCDS	ZNF154	CCDS42639.1	19	58213002	58220339
CCDS	ZNF671	CCDS12961.1	19	58231848	58238896
CCDS	ZNF776	CCDS12962.2	19	58258426	58266055
CCDS	ZNF586	CCDS56107.1	19	58281210	58290715
CCDS	ZNF586	CCDS42640.1	19	58281210	58291164
CCDS	ZNF586	CCDS56108.1	19	58288003	58291164
CCDS	ZNF552	CCDS12963.1	19	58319407	58326111
CCDS	ZNF587B	CCDS56109.1	19	58341896	58355710
CCDS	ZNF587	CCDS56110.1	19	58361406	58371508
CCDS	ZNF587	CCDS12964.1	19	58361406	58371508
CCDS	ZNF814	CCDS46212.1	19	58384189	58400170
CCDS	ZNF417	CCDS12965.1	19	58419917	58427779
CCDS	ZNF418	CCDS42642.1	19	58437517	58445190
CCDS	C19orf18	CCDS12967.1	19	58469969	58485800
CCDS	ZNF606	CCDS12968.1	19	58489668	58512687
CCDS	ZSCAN1	CCDS12969.1	19	58549204	58565419
CCDS	ZNF135	CCDS54330.1	19	58570609	58579829
CCDS	ZNF135	CCDS54329.1	19	58570609	58579829
CCDS	ZNF135	CCDS12970.2	19	58571370	58579829
CCDS	ZSCAN18	CCDS46215.1	19	58596051	58600202
CCDS	ZSCAN18	CCDS46214.1	19	58596051	58629763
CCDS	ZSCAN18	CCDS12971.1	19	58596051	58601634
CCDS	ZNF329	CCDS12972.1	19	58639244	58640870
CCDS	ZNF544	CCDS12973.1	19	58755389	58774120
CCDS	ZNF8	CCDS12974.1	19	58790447	58806902
CCDS	ZSCAN22	CCDS12975.1	19	58846168	58850692
CCDS	A1BG	CCDS12976.1	19	58858387	58864803
CCDS	ZNF497	CCDS12977.1	19	58867504	58869001
CCDS	ZNF837	CCDS46216.1	19	58879103	58880699
CCDS	RPS5	CCDS12978.1	19	58899504	58906117
CCDS	ZNF584	CCDS12979.1	19	58920514	58929151
CCDS	ZNF132	CCDS12980.1	19	58944689	58951188
CCDS	ZNF324B	CCDS33138.1	19	58965068	58967946
CCDS	ZNF446	CCDS12982.1	19	58988585	58992093
CCDS	SLC27A5	CCDS12983.1	19	59009881	59023322
CCDS	ZBTB45	CCDS12984.1	19	59025420	59029040
CCDS	TRIM28	CCDS12985.1	19	59056124	59061920
CCDS	CHMP2A	CCDS12986.1	19	59063015	59065579
CCDS	UBE2M	CCDS12987.1	19	59067455	59069748
CCDS	MZF1	CCDS12988.1	19	59073438	59082756
CCDS	MZF1	CCDS59427.1	19	59074526	59082756
CCDS	PLCB1	CCDS13103.1	20	8113298	8782801
CCDS	PLCB1	CCDS13102.1	20	8113298	8862496
CCDS	ATP9A	CCDS33489.1	20	50217749	50384908
CCDS	STK35	CCDS13024.2	20	2082527	2098024
CCDS	LZTS3	CCDS63218.1	20	3145099	3147809
CCDS	PLCB4	CCDS54447.1	20	9288461	9459636
CCDS	PLCB4	CCDS13105.1	20	9288461	9459636
CCDS	PLCB4	CCDS13104.1	20	9288461	9459656
CCDS	SLX4IP	CCDS33439.1	20	10438852	10604027
CCDS	MACROD2	CCDS13120.2	20	13976409	16030521
CCDS	RIN2	CCDS56182.1	20	19867313	19981580
CCDS	MYLK2	CCDS13191.1	20	30407383	30421600
CCDS	CNBD2	CCDS56189.1	20	34556684	34618281
CCDS	CNBD2	CCDS13270.1	20	34556684	34618570
CCDS	RBL1	CCDS13289.1	20	35627161	35724331
CCDS	RBL1	CCDS13290.1	20	35632095	35724331
CCDS	RPRD1B	CCDS13301.1	20	36662349	36718277
CCDS	PTPRT	CCDS42874.1	20	40709518	41818373
CCDS	HNF4A	CCDS46604.1	20	42984444	43058305
CCDS	HNF4A	CCDS42876.1	20	42984444	43058305
CCDS	C20orf96	CCDS12994.1	20	251847	271251
CCDS	RBCK1	CCDS12998.1	20	389382	411074
CCDS	RBCK1	CCDS13000.2	20	389401	411074
CCDS	SCRT2	CCDS13006.1	20	644314	656245
CCDS	NSFL1C	CCDS56175.1	20	1424393	1447469
CCDS	NSFL1C	CCDS13016.1	20	1424393	1447469
CCDS	NSFL1C	CCDS13015.1	20	1424393	1447469
CCDS	SIRPB1	CCDS42850.1	20	1546800	1600590
CCDS	SIRPB1	CCDS13019.1	20	1546800	1600590
CCDS	TMC2	CCDS13029.2	20	2517267	2621997
CCDS	PTPRA	CCDS13039.1	20	2944923	3018779
CCDS	PTPRA	CCDS13038.1	20	2944923	3018779
CCDS	C20orf194	CCDS42851.1	20	3233217	3388204
CCDS	ATRN	CCDS13054.1	20	3451754	3596492
CCDS	ATRN	CCDS13053.1	20	3451754	3627494
CCDS	SIGLEC1	CCDS13060.1	20	3669206	3687775
CCDS	RNF24	CCDS46577.1	20	3914709	3955034
CCDS	RNF24	CCDS13074.1	20	3914709	3944664
CCDS	SLC23A2	CCDS13085.1	20	4837617	4913208
CCDS	CDS2	CCDS13088.1	20	5107738	5170880
CCDS	C20orf196	CCDS13091.1	20	5753511	5844109
CCDS	CHGB	CCDS13092.1	20	5892279	5905695
CCDS	LRRN4	CCDS13097.1	20	6021667	6033445
CCDS	HAO1	CCDS13100.1	20	7864239	7921069
CCDS	TMX4	CCDS13101.1	20	7962897	8000260
CCDS	PAK7	CCDS13107.1	20	9520108	9624976
CCDS	SPTLC3	CCDS13115.2	20	12989915	13145514
CCDS	ISM1	CCDS46579.1	20	13202423	13280106
CCDS	TASP1	CCDS13116.1	20	13371006	13610725
CCDS	ESF1	CCDS13117.1	20	13695520	13763786
CCDS	SEL1L2	CCDS59443.1	20	13830130	13971180
CCDS	MACROD2	CCDS33443.1	20	15843449	16030521
CCDS	KIF16B	CCDS13122.1	20	16253897	16553920
CCDS	KIF16B	CCDS56178.1	20	16347790	16553920
CCDS	PCSK2	CCDS56179.1	20	17207950	17462715
CCDS	PCSK2	CCDS13125.1	20	17207950	17462715
CCDS	PCSK2	CCDS56180.1	20	17208007	17462715
CCDS	DSTN	CCDS13127.1	20	17550853	17587791
CCDS	BANF2	CCDS54449.1	20	17674333	17716456
CCDS	MGME1	CCDS13131.1	20	17950502	17970752
CCDS	DTD1	CCDS13138.1	20	18568716	18724896
CCDS	SLC24A3	CCDS13140.1	20	19193486	19701784
CCDS	C20orf26	CCDS54452.1	20	20037297	20152452
CCDS	C20orf26	CCDS33447.1	20	20037297	20341054
CCDS	RALGAPA2	CCDS46584.1	20	20377373	20693123
CCDS	XRN2	CCDS13144.1	20	21284036	21369976
CCDS	SYNDIG1	CCDS13164.1	20	24523733	24646140
CCDS	ACSS1	CCDS58765.1	20	24987495	25038738
CCDS	ACSS1	CCDS13167.1	20	24988397	25038738
CCDS	ABHD12	CCDS13172.1	20	25275608	25371339
CCDS	ABHD12	CCDS42857.1	20	25281480	25371339
CCDS	HM13	CCDS42861.1	20	30102354	30157022
CCDS	HM13	CCDS13183.1	20	30102354	30156031
CCDS	HM13	CCDS13182.1	20	30102354	30157022
CCDS	BCL2L1	CCDS13189.1	20	30253751	30310021
CCDS	BCL2L1	CCDS13188.1	20	30253751	30310021
CCDS	HCK	CCDS54453.1	20	30640227	30689322
CCDS	HCK	CCDS33460.1	20	30640227	30689322
CCDS	HCK	CCDS54454.1	20	30642082	30689322
CCDS	HCK	CCDS54456.1	20	30659465	30689322
CCDS	HCK	CCDS54455.1	20	30659465	30689322
CCDS	POFUT1	CCDS13199.1	20	30795744	30804853
CCDS	POFUT1	CCDS13198.1	20	30795744	30822464
CCDS	COMMD7	CCDS46587.1	20	31291183	31331197
CCDS	COMMD7	CCDS42864.1	20	31291183	31331197
CCDS	SUN5	CCDS13209.1	20	31571599	31592146
CCDS	CDK5RAP1	CCDS63255.1	20	31946848	31984870
CCDS	CDK5RAP1	CCDS13219.1	20	31946848	31984870
CCDS	CBFA2T2	CCDS46590.1	20	32078073	32232452
CCDS	ZNF341	CCDS13227.1	20	32319827	32379323
CCDS	ITCH	CCDS58768.1	20	32981617	33095599
CCDS	ITCH	CCDS13234.1	20	32981617	33095599
CCDS	ITCH	CCDS58769.1	20	33000438	33095599
CCDS	PIGU	CCDS13239.1	20	33148669	33264889
CCDS	MMP24	CCDS46593.1	20	33814541	33862412
CCDS	UQCC	CCDS54458.1	20	33891737	33999766
CCDS	UQCC	CCDS13253.2	20	33891737	33999766
CCDS	UQCC	CCDS13252.1	20	33891737	33999766
CCDS	CEP250	CCDS13255.1	20	34050192	34099455
CCDS	PHF20	CCDS13268.1	20	34389444	34535549
CCDS	EPB41L1	CCDS58770.1	20	34713365	34817262
CCDS	DLGAP4	CCDS13274.1	20	35060120	35155434
CCDS	DLGAP4	CCDS13275.1	20	35090971	35155434
CCDS	SLA2	CCDS13282.1	20	35242268	35269738
CCDS	SLA2	CCDS13283.1	20	35242371	35269738
CCDS	DSN1	CCDS46597.1	20	35381190	35399582
CCDS	DSN1	CCDS46596.1	20	35381190	35399861
CCDS	DSN1	CCDS13286.1	20	35381190	35399861
CCDS	CTNNBL1	CCDS13298.1	20	36322524	36500415
CCDS	CTNNBL1	CCDS63269.1	20	36361331	36500415
CCDS	VSTM2L	CCDS13299.1	20	36531752	36572655
CCDS	BPI	CCDS13303.1	20	36932613	36965586
CCDS	SLC32A1	CCDS13307.1	20	37353367	37357282
CCDS	PPP1R16B	CCDS54462.1	20	37464568	37547309
CCDS	PPP1R16B	CCDS13309.1	20	37464568	37547309
CCDS	DHX35	CCDS54463.1	20	37591010	37667186
CCDS	DHX35	CCDS13310.1	20	37591010	37667186
CCDS	TOP1	CCDS13312.1	20	39657707	39751937
CCDS	LPIN3	CCDS33469.1	20	39974443	39987506
CCDS	CHD6	CCDS13317.1	20	40033232	40179976
CCDS	SGK2	CCDS13320.1	20	42194955	42213656
CCDS	SGK2	CCDS13321.1	20	42195135	42213656
CCDS	MYBL2	CCDS63276.1	20	42295923	42344727
CCDS	MYBL2	CCDS13322.1	20	42295923	42344727
CCDS	TOX2	CCDS46603.1	20	42543531	42697326
CCDS	TOX2	CCDS42875.1	20	42574552	42697326
CCDS	ADA	CCDS13335.1	20	43248474	43280248
CCDS	RIMS4	CCDS56191.1	20	43384774	43438912
CCDS	RIMS4	CCDS13338.1	20	43384774	43438912
CCDS	STK4	CCDS13341.1	20	43595209	43703817
CCDS	EPPIN-WFDC6	CCDS56195.1	20	44166171	44175996
CCDS	EPPIN	CCDS13359.1	20	44170782	44175996
CCDS	DNTTIP1	CCDS13369.1	20	44420643	44439834
CCDS	NCOA5	CCDS13392.1	20	44690938	44708063
CCDS	CDH22	CCDS13395.1	20	44803144	44879933
CCDS	SLC13A3	CCDS54470.1	20	45188660	45280060
CCDS	SLC13A3	CCDS54469.1	20	45188660	45242334
CCDS	SLC13A3	CCDS42886.1	20	45188660	45242334
CCDS	SLC13A3	CCDS13400.1	20	45188660	45280060
CCDS	SLC2A10	CCDS13402.1	20	45338375	45362473
CCDS	EYA2	CCDS54471.1	20	45618649	45816781
CCDS	EYA2	CCDS13403.1	20	45618649	45816781
CCDS	ZMYND8	CCDS63306.1	20	45839405	45985414
CCDS	ZMYND8	CCDS63305.1	20	45839405	45985414
CCDS	ZMYND8	CCDS63304.1	20	45839405	45985414
CCDS	ZMYND8	CCDS63303.1	20	45839405	45985414
CCDS	ZMYND8	CCDS63301.1	20	45839405	45976624
CCDS	ZMYND8	CCDS63300.1	20	45839405	45976624
CCDS	ZMYND8	CCDS46613.1	20	45839405	45985414
CCDS	ZMYND8	CCDS13405.1	20	45839405	45985414
CCDS	ZMYND8	CCDS13404.1	20	45839405	45985414
CCDS	NCOA3	CCDS54472.1	20	46250991	46282161
CCDS	NCOA3	CCDS13407.1	20	46250991	46282161
CCDS	NCOA3	CCDS13406.1	20	46250991	46282161
CCDS	PREX1	CCDS13410.1	20	47242422	47444397
CCDS	ARFGEF2	CCDS13411.1	20	47538426	47649736
CCDS	CSE1L	CCDS58773.1	20	47675000	47712975
CCDS	CSE1L	CCDS13412.1	20	47675000	47712975
CCDS	DDX27	CCDS13416.1	20	47835892	47860371
CCDS	SLC9A8	CCDS58774.1	20	48429459	48504473
CCDS	SLC9A8	CCDS13421.1	20	48429459	48504473
CCDS	TMEM189-UBE2V1	CCDS13424.1	20	48699304	48770174
CCDS	TMEM189	CCDS54473.1	20	48741594	48770174
CCDS	TMEM189	CCDS13428.1	20	48741594	48770174
CCDS	PTPN1	CCDS13430.1	20	49127064	49199252
CCDS	BCAS4	CCDS33487.1	20	49411530	49493072
CCDS	BCAS4	CCDS13432.2	20	49411530	49493145
CCDS	NFATC2	CCDS13437.1	20	50007932	50159038
CCDS	NFATC2	CCDS46614.1	20	50015223	50179168
CCDS	NFATC2	CCDS33488.1	20	50015223	50159038
CCDS	ZFP64	CCDS13439.1	20	50701095	50808175
CCDS	TSHZ2	CCDS33490.1	20	51589832	51873102
CCDS	DOK5	CCDS13446.1	20	53092485	53267018
CCDS	RTFDC1	CCDS63317.1	20	55043753	55093148
CCDS	RTFDC1	CCDS63316.1	20	55043753	55093321
CCDS	RTFDC1	CCDS13453.1	20	55043753	55093321
CCDS	BMP7	CCDS13455.1	20	55746014	55841178
CCDS	RBM38	CCDS46618.1	20	55966637	55982603
CCDS	RBM38	CCDS46617.1	20	55966637	55982902
CCDS	CTCFL	CCDS58780.1	20	56071305	56099261
CCDS	CTCFL	CCDS58779.1	20	56073605	56099261
CCDS	CTCFL	CCDS13459.1	20	56073605	56099261
CCDS	CTCFL	CCDS58781.1	20	56075308	56099261
CCDS	CTCFL	CCDS58778.1	20	56082638	56099261
CCDS	CTCFL	CCDS58782.1	20	56082851	56099261
CCDS	PMEPA1	CCDS13464.1	20	56227108	56234712
CCDS	PMEPA1	CCDS13463.1	20	56227108	56284638
CCDS	PMEPA1	CCDS13462.1	20	56227108	56285519
CCDS	RAB22A	CCDS33497.1	20	56885032	56934759
CCDS	VAPB	CCDS56198.1	20	56964515	57019221
CCDS	VAPB	CCDS33498.1	20	56964515	57019291
CCDS	NPEPL1	CCDS56200.1	20	57266820	57290382
CCDS	NPEPL1	CCDS56201.1	20	57266830	57290382
CCDS	NPEPL1	CCDS46621.1	20	57267956	57290382
CCDS	ZNF831	CCDS42894.1	20	57766074	57829798
CCDS	PHACTR3	CCDS56202.1	20	58152563	58422185
CCDS	PHACTR3	CCDS13480.1	20	58180069	58422185
CCDS	PHACTR3	CCDS42895.1	20	58318166	58422185
CCDS	PHACTR3	CCDS13481.1	20	58318166	58422185
CCDS	SYCP2	CCDS13482.1	20	58439365	58497468
CCDS	CDH4	CCDS13488.1	20	59827569	60512001
CCDS	CDH4	CCDS58784.1	20	60318671	60512001
CCDS	TAF4	CCDS33500.1	20	60551223	60640866
CCDS	NTSR1	CCDS13502.1	20	61340559	61391619
CCDS	EEF1A2	CCDS13522.1	20	62119650	62129116
CCDS	ZBTB46	CCDS13538.1	20	62378282	62422110
CCDS	PRPF6	CCDS13550.1	20	62612598	62664346
CCDS	DEFB125	CCDS12989.2	20	68350	77058
CCDS	DEFB126	CCDS12990.1	20	123269	126333
CCDS	DEFB127	CCDS12991.1	20	138185	139665
CCDS	DEFB128	CCDS33430.1	20	168526	170264
CCDS	DEFB129	CCDS12992.1	20	207929	210412
CCDS	DEFB132	CCDS12993.1	20	238419	239947
CCDS	ZCCHC3	CCDS42844.1	20	278227	279442
CCDS	SOX12	CCDS12995.1	20	306568	307516
CCDS	NRSN2	CCDS12996.1	20	330287	334279
CCDS	TRIB3	CCDS12997.1	20	368654	377334
CCDS	TBC1D20	CCDS13002.1	20	419229	443049
CCDS	CSNK2A1	CCDS13004.1	20	464604	478382
CCDS	CSNK2A1	CCDS13003.1	20	464604	489195
CCDS	TCF15	CCDS33432.1	20	585234	590881
CCDS	SRXN1	CCDS13005.1	20	629357	633829
CCDS	SLC52A3	CCDS13007.1	20	741669	746418
CCDS	FAM110A	CCDS13008.1	20	825447	826335
CCDS	ANGPT4	CCDS13009.1	20	853602	896857
CCDS	RSPO4	CCDS42846.1	20	940999	982807
CCDS	RSPO4	CCDS42845.1	20	940999	982807
CCDS	PSMF1	CCDS13010.1	20	1099416	1145724
CCDS	TMEM74B	CCDS13011.1	20	1161491	1164445
CCDS	C20orf202	CCDS46567.1	20	1184160	1187746
CCDS	RAD21L1	CCDS46568.1	20	1209097	1235101
CCDS	SNPH	CCDS13012.1	20	1277015	1286698
CCDS	SDCBP2	CCDS42848.1	20	1291084	1301060
CCDS	SDCBP2	CCDS13013.1	20	1291084	1294112
CCDS	FKBP1A	CCDS13014.1	20	1352755	1373642
CCDS	SIRPB2	CCDS46570.1	20	1456811	1472005
CCDS	SIRPB2	CCDS42849.1	20	1456811	1472005
CCDS	SIRPD	CCDS13018.1	20	1515070	1538299
CCDS	SIRPB1	CCDS46571.1	20	1579469	1600590
CCDS	SIRPG	CCDS33434.1	20	1610869	1638360
CCDS	SIRPG	CCDS13021.2	20	1610869	1638360
CCDS	SIRPG	CCDS13020.2	20	1610869	1638360
CCDS	SIRPA	CCDS13022.1	20	1876093	1918214
CCDS	PDYN	CCDS13023.1	20	1960968	1963730
CCDS	TGM3	CCDS33435.1	20	2276709	2321227
CCDS	TGM6	CCDS58761.1	20	2361614	2413180
CCDS	TGM6	CCDS13025.1	20	2361614	2413289
CCDS	SNRPB	CCDS13026.1	20	2442401	2451336
CCDS	SNRPB	CCDS13027.1	20	2442574	2451336
CCDS	ZNF343	CCDS13028.1	20	2463806	2474541
CCDS	NOP56	CCDS13030.1	20	2633306	2638940
CCDS	IDH3B	CCDS13031.1	20	2639087	2644834
CCDS	IDH3B	CCDS13032.1	20	2639396	2644834
CCDS	EBF4	CCDS46573.1	20	2673791	2739625
CCDS	CPXM1	CCDS13033.1	20	2774835	2781218
CCDS	C20orf141	CCDS13034.1	20	2795830	2796421
CCDS	TMEM239	CCDS54444.1	20	2797200	2797659
CCDS	PCED1A	CCDS59442.1	20	2816107	2820558
CCDS	PCED1A	CCDS13035.1	20	2816107	2820558
CCDS	VPS16	CCDS13037.1	20	2821420	2847220
CCDS	VPS16	CCDS13036.1	20	2821420	2847220
CCDS	GNRH2	CCDS13042.1	20	3025060	3026382
CCDS	GNRH2	CCDS13041.1	20	3025060	3026382
