database_from	OMIM_gene_ids_Gene	Omim_Number	chr	txStart	txEnd
omim	CDH20	605807	18	59000814	59223006
omim	PIGN	606097	18	59710799	59854257
omim	TNFRSF11A	603499	18	59992547	60058516
omim	PHLPP1	609396	18	60504910	60507108
omim	BCL2	151430	18	60790578	60987361
omim	KDSR	136440	18	60998883	61034437
omim	VPS4B	609983	18	61056422	61089696
omim	SERPINB5	154790	18	61143993	61172318
omim	SERPINB13	604445	18	61254599	61266433
omim	SERPINB4	600518	18	61304492	61311532
omim	SERPINB3	600517	18	61322430	61329197
omim	SERPINB7	603357	18	61442643	61472604
omim	SERPINB2	173390	18	61559850	61569787
omim	SERPINB10	602058	18	61575224	61603345
omim	HMSD	612086	18	61616534	61627646
omim	SERPINB8	601697	18	61637352	61653887
omim	CDH7	605806	18	63417888	63531361
omim	CDH19	603016	18	64172281	64271325
omim	DSEL	611125	18	65173818	65184217
omim	DOK6	611402	18	67068290	67516323
omim	CD226	605397	18	67531549	67615089
omim	RTTN	610436	18	67671028	67873181
omim	SOCS6	605118	18	67956136	67997436
omim	CBLN2	600433	18	70203914	70210789
omim	NETO1	607973	18	70414615	70535184
omim	FBXO15	609093	18	71740587	71814999
omim	TIMM21	615180	18	71815745	71826197
omim	CYB5A	613218	18	71920530	71959251
omim	FAM69C	614544	18	72102962	72125179
omim	CNDP2	169800	18	72163596	72165259
omim	CNDP1	609064	18	72201737	72234556
omim	TSHZ1	614427	18	72922709	73001905
omim	ZNF516	615114	18	74070144	74207146
omim	ZNF236	604760	18	74536115	74682683
omim	MBP	159430	18	74690816	74729042
omim	GALR1	600377	18	74962504	74980858
omim	SALL3	605079	18	76751681	76757322
omim	ATP9B	614446	18	76829396	77137491
omim	NFATC1	600489	18	77156130	77227676
omim	CTDP1	604927	18	77441458	77445591
omim	KCNG2	605696	18	77623667	77659816
omim	TXNL4A	611595	18	77733565	77737917
omim	PARD6G	608976	18	77940732	78005231
omim	PPAP2C	607126	19	281042	291386
omim	THEG	609503	19	361749	376013
omim	C2CD4C	610336	19	405444	409139
omim	SHC2	605217	19	416592	460996
omim	MADCAM1	102670	19	489175	505342
omim	CDC34	116948	19	541218	541658
omim	GZMM	600311	19	544033	549731
omim	BSG	109480	19	575051	579629
omim	HCN2	602781	19	589892	617159
omim	POLRMT	601778	19	617222	633568
omim	FGF22	605831	19	641177	643703
omim	RNF126	615177	19	647525	663209
omim	FSTL3	605343	19	680714	682205
omim	PALM	608134	19	709100	748329
omim	PTBP1	600693	19	797391	812327
omim	AZU1	162815	19	827825	832017
omim	PRTN3	177020	19	840973	848175
omim	ELANE	130130	19	851013	856242
omim	CFD	134350	19	859689	863238
omim	MED16	604062	19	867962	893200
omim	KISS1R	604161	19	917286	921015
omim	ARID3A	603265	19	925999	975939
omim	GRIN3B	606651	19	1004533	1005278
omim	TMEM259	611011	19	1009646	1021117
omim	CNN2	602373	19	1026211	1039068
omim	ABCA7	605414	19	1040101	1065568
omim	HMHA1	601155	19	1067496	1086627
omim	POLR2E	180664	19	1088146	1095598
omim	GPX4	138322	19	1103935	1106778
omim	STK11	602216	19	1205739	1228428
omim	ATP5D	603150	19	1241748	1244823
omim	MIDN	606700	19	1249886	1259142
omim	CIRBP	602649	19	1272915	1274439
omim	EFNA2	602756	19	1286152	1301430
omim	NDUFS7	601825	19	1383629	1395583
omim	GAMT	601240	19	1398251	1401569
omim	DAZAP1	607430	19	1407675	1428902
omim	RPS15	180535	19	1438418	1440493
omim	APC2	612034	19	1451287	1473237
omim	PCSK4	600487	19	1481426	1490407
omim	REEP6	609346	19	1491164	1497926
omim	MEX3D	611009	19	1554668	1568057
omim	MBD3	603573	19	1576676	1592882
omim	UQCR11	609711	19	1598919	1605471
omim	TCF3	147141	19	1611247	1650744
omim	ONECUT3	611294	19	1752371	1780987
omim	ATP8B3	605866	19	1783026	1812199
omim	REXO1	609614	19	1815247	1848452
omim	MIR1909	615201	19	1816157	1816237
omim	KLF16	606139	19	1854316	1862857
omim	SCAMP4	613764	19	1905212	1926016
omim	ADAT3	615302	19	1905376	1913444
omim	CSNK1G2	602214	19	1941187	1981337
omim	BTBD2	608531	19	1985446	2015719
omim	MKNK2	605069	19	2040042	2042632
omim	AP3D1	607246	19	2100992	2151540
omim	DOT1L	607375	19	2164147	2232577
omim	SF3A2	600796	19	2236519	2248713
omim	AMH	600957	19	2248665	2252072
omim	JSRP1	608743	19	2252251	2255350
omim	OAZ1	601579	19	2269519	2273487
omim	LINGO3	609792	19	2289773	2308156
omim	LSM7	607287	19	2321519	2324905
omim	SPPL2B	608239	19	2328628	2355099
omim	TMPRSS9	610477	19	2389783	2426237
omim	TIMM13	607383	19	2426562	2427536
omim	LMNB2	150341	19	2428163	2456994
omim	GADD45B	604948	19	2476124	2478257
omim	GNG7	604430	19	2511216	2702707
omim	DIRAS1	607862	19	2714564	2721416
omim	SLC39A3	612168	19	2737275	2740015
omim	SGTA	603419	19	2777490	2783280
omim	THOP1	601117	19	2809535	2813596
omim	ZNF77	194551	19	2933215	2944931
omim	TLE6	612399	19	2977443	2995177
omim	TLE2	601041	19	2997677	3025614
omim	AES	600188	19	3052907	3063105
omim	GNA11	139313	19	3118693	3121317
omim	GNA15	139314	19	3136190	3163767
omim	S1PR4	603751	19	3172343	3179525
omim	NCLN	609156	19	3185560	3207854
omim	CELF5	612680	19	3224700	3297074
omim	NFIC	600729	19	3410593	3425145
omim	DOHH	611262	19	3490818	3500635
omim	FZR1	603619	19	3506270	3538328
omim	HMG20B	605535	19	3573694	3574159
omim	GIPC3	608792	19	3585550	3593539
omim	TBXA2R	188070	19	3597919	3600131
omim	PIP5K1C	606102	19	3636598	3700388
omim	TJP3	612689	19	3728373	3750811
omim	APBA3	604262	19	3750877	3761697
omim	MRPL54	611858	19	3762661	3767563
omim	RAX2	610362	19	3769086	3772209
omim	MATK	600038	19	3777970	3786414
omim	ATCAY	608179	19	3885765	3926314
omim	NMRK2	608705	19	3933113	3942411
omim	DAPK3	603289	19	3958450	3971068
omim	EEF2	130610	19	3976053	3985467
omim	PIAS4	605989	19	4007643	4039384
omim	ZBTB7A	605878	19	4047739	4065730
omim	MAP2K2	601263	19	4101068	4124069
omim	CREB3L3	611998	19	4153636	4171966
omim	SIRT6	606211	19	4174105	4182544
omim	EBI3	605816	19	4229494	4237528
omim	SHD	610481	19	4284427	4288311
omim	TMIGD2	614715	19	4292595	4302382
omim	FSD1	609828	19	4307935	4318947
omim	STAP2	607881	19	4324039	4338874
omim	SH3GL1	601768	19	4361312	4400522
omim	CHAF1A	601246	19	4431051	4433314
omim	UBXN6	611946	19	4445006	4455295
omim	PLIN4	613247	19	4502203	4517716
omim	PLIN5	613248	19	4532383	4534286
omim	LRG1	611289	19	4538485	4540048
omim	SEMA6B	608873	19	4542604	4559820
omim	C19orf10	606746	19	4659699	4670374
omim	DPP9	608258	19	4682955	4684822
omim	FEM1A	613538	19	4791727	4795571
omim	TICAM1	607601	19	4815943	4831716
omim	PLIN3	602702	19	4838352	4867780
omim	UHRF1	607990	19	4903091	4962165
omim	KDM4B	609765	19	4969131	5153606
omim	PTPRS	601576	19	5205518	5340814
omim	ZNRF4	612063	19	5455425	5456867
omim	TINCR	615241	19	5558177	5568045
omim	SAFB2	608066	19	5587009	5622991
omim	SAFB	602895	19	5623163	5668337
omim	LONP1	605490	19	5691845	5720583
omim	NRTN	602018	19	5823812	5828335
omim	FUT6	136836	19	5830620	5839703
omim	FUT3	111100	19	5842898	5851460
omim	FUT5	136835	19	5865836	5870551
omim	NDUFA11	612638	19	5902441	5904017
omim	CAPS	114212	19	5914246	5915888
omim	RANBP3	603327	19	5916149	5978119
omim	RFX2	142765	19	5994512	6110543
omim	ACSBG2	614363	19	6135709	6193112
omim	MLLT1	159556	19	6213130	6216979
omim	ACER1	613491	19	6306152	6333640
omim	CLPP	601119	19	6361814	6368765
omim	ALKBH7	613305	19	6373481	6375038
omim	PSPN	602921	19	6375304	6375860
omim	GTF2F1	189968	19	6379888	6391963
omim	KHSRP	603445	19	6413358	6424805
omim	SLC25A41	610822	19	6426049	6433773
omim	SLC25A23	608746	19	6436431	6444290
omim	CRB3	609737	19	6464293	6467232
omim	DENND1C	613634	19	6467217	6481819
omim	TUBB4A	602662	19	6494329	6502595
omim	TNFSF9	606182	19	6531009	6535931
omim	CD70	602840	19	6585849	6591163
omim	TNFSF14	604520	19	6664565	6670599
omim	C3	120700	19	6677877	6680162
omim	TRIP10	604504	19	6739690	6751537
omim	SH2D3A	604721	19	6754984	6761176
omim	VAV1	164875	19	6772736	6857118
omim	EMR1	600493	19	6887581	6940451
omim	EMR4P	612305	19	6952510	6990857
omim	MBD3L2	607964	19	7049331	7051746
omim	INSR	147670	19	7112265	7293942
omim	PEX11G	607583	19	7541761	7562335
omim	MCOLN1	605248	19	7587511	7598895
omim	PNPLA6	603197	19	7614586	7615916
omim	CAMSAP3	612685	19	7660787	7683190
omim	XAB2	610850	19	7684410	7694451
omim	PET100	614770	19	7694622	7696842
omim	STXBP2	601717	19	7710844	7712696
omim	RETN	605565	19	7733929	7735334
omim	C19orf59	609565	19	7741973	7744295
omim	FCER2	151445	19	7753666	7766997
omim	CD209	604672	19	7807924	7812397
omim	CLEC4M	605872	19	7828034	7834490
omim	LRRC8E	612891	19	7953389	7966901
omim	MAP2K7	603014	19	7968727	7979363
omim	SNAPC2	605076	19	7985897	7987078
omim	CTXN1	600135	19	7989371	7991051
omim	TIMM44	605058	19	7991624	8008805
omim	ELAVL1	603466	19	8028513	8070543
omim	CCL25	602565	19	8117650	8122748
omim	FBN3	608529	19	8130285	8214730
omim	CERS4	615334	19	8274196	8327294
omim	CD320	606475	19	8370518	8373240
omim	NDUFA7	602139	19	8376167	8386280
omim	RPS28	603685	19	8386383	8388224
omim	KANK3	614611	19	8387467	8408146
omim	ANGPTL4	605910	19	8429034	8439257
omim	RAB11B	604198	19	8455272	8467683
omim	MARCH2	613332	19	8483288	8503901
omim	HNRNPM	160994	19	8552185	8553994
omim	PRAM1	606466	19	8554940	8567495
omim	MYO1F	601480	19	8585673	8642461
omim	ADAMTS10	608990	19	8662120	8675585
omim	MBD3L1	607963	19	8943073	8953995
omim	MUC16	606154	19	8959521	9003586
omim	ZNF317	613864	19	9251055	9274089
omim	OR7D4	611538	19	9324525	9325542
omim	ZNF699	609571	19	9404950	9420249
omim	ZNF177	601276	19	9473695	9492866
omim	ZNF266	604751	19	9523271	9546234
omim	ZNF121	194628	19	9676291	9695209
omim	FBXL12	609079	19	9920942	9929505
omim	UBL5	606849	19	9938567	9940791
omim	PIN1	601052	19	9945998	9959290
omim	COL5A3	120216	19	10070236	10121147
omim	RDH8	608575	19	10123924	10132955
omim	ANGPTL6	609336	19	10203016	10213472
omim	PPAN	607793	19	10216964	10221970
omim	P2RY11	602697	19	10222779	10224510
omim	EIF3G	603913	19	10225692	10230578
omim	DNMT1	126375	19	10244215	10305755
omim	S1PR2	605111	19	10334519	10341948
omim	MRPL4	611823	19	10362639	10370719
omim	ICAM1	147840	19	10381510	10397291
omim	ICAM4	614088	19	10397649	10399178
omim	ICAM5	601852	19	10400656	10407454
omim	ZGLP1	611639	19	10415478	10420556
omim	FDX1L	614585	19	10421030	10426691
omim	RAVER1	609950	19	10426887	10444316
omim	ICAM3	146631	19	10444454	10450295
omim	TYK2	176941	19	10461463	10463813
omim	CDC37	605065	19	10501809	10514209
omim	PDE4A	600126	19	10563614	10578607
omim	KEAP1	606016	19	10596795	10614417
omim	S1PR5	605146	19	10623622	10628607
omim	ATG4D	611340	19	10654593	10664094
omim	CDKN2D	600927	19	10677137	10679654
omim	AP1M2	607309	19	10683347	10697990
omim	SLC44A2	606106	19	10735933	10755235
omim	ILF3	603182	19	10764936	10796443
omim	QTRT1	609615	19	10812126	10824041
omim	DNM2	602378	19	10879964	10887878
omim	MIR199A1	610719	19	10928101	10928172
omim	TMED1	605395	19	10943113	10946966
omim	CARM1	603934	19	10982378	11033397
omim	SMARCA4	603254	19	11171136	11172945
omim	LDLR	606945	19	11200153	11242488
omim	SPC24	609394	19	11256169	11266484
omim	KANK2	614610	19	11274942	11308197
omim	DOCK6	614194	19	11309970	11373128
omim	RAB3D	604350	19	11436014	11456946
omim	TMEM205	613771	19	11453454	11457082
omim	SWSAP1	614536	19	11485360	11487627
omim	EPOR	133171	19	11488235	11494988
omim	PRKCSH	177060	19	11546108	11561780
omim	ELAVL3	603458	19	11565217	11591440
omim	ZNF653	611371	19	11606850	11615999
omim	ECSIT	608388	19	11616998	11639680
omim	CNN1	600806	19	11650517	11660680
omim	ZNF627	612248	19	11670275	11686382
omim	ACP5	171640	19	11685814	11688447
omim	ZNF69	194543	19	11998669	12025144
omim	ZNF20	194557	19	12244505	12248517
omim	ZNF136	604078	19	12273878	12300064
omim	ZNF44	194542	19	12383143	12405702
omim	ZNF443	606697	19	12540520	12551926
omim	MAN2B1	609458	19	12767472	12769824
omim	DHPS	600944	19	12786535	12792585
omim	FBXW9	609074	19	12799730	12807432
omim	TNPO2	603002	19	12810486	12832529
omim	ASNA1	601913	19	12847952	12859137
omim	BEST2	607335	19	12862515	12869220
omim	HOOK2	607824	19	12873817	12886434
omim	JUNB	165161	19	12902309	12904124
omim	PRDX2	600538	19	12907633	12912601
omim	RNASEH2A	606034	19	12917393	12924451
omim	RTBDN	609553	19	12936296	12941230
omim	MAST1	612256	19	12944764	12969678
omim	DNASE2	126350	19	12986758	12992263
omim	KLF1	600599	19	12995236	12997995
omim	GCDH	608801	19	13001979	13010783
omim	SYCE2	611487	19	13015330	13017017
omim	FARSA	602918	19	13033293	13044529
omim	CALR	109091	19	13049420	13055303
omim	RAD23A	600061	19	13056833	13060390
omim	GADD45GIP1	605162	19	13064971	13068050
omim	DAND5	609068	19	13080295	13085567
omim	NFIX	164005	19	13135810	13209610
omim	LYL1	151440	19	13209846	13213681
omim	TRMT1	611669	19	13215720	13228381
omim	NACC1	610672	19	13229150	13251955
omim	STX10	603765	19	13254875	13261040
omim	CACNA1A	601011	19	13339893	13363894
omim	MRI1	615105	19	13875362	13883680
omim	MIR24-2	610724	19	13947100	13947173
omim	MIR27A	612153	19	13947253	13947331
omim	MIR23A	607962	19	13947400	13947473
omim	MIR181C	612746	19	13985512	13985622
omim	NANOS3	608229	19	13988060	13991317
omim	CC2D1A	610055	19	14017254	14041472
omim	RFX1	600006	19	14072349	14117097
omim	RLN3	606855	19	14138959	14141854
omim	IL27RA	605350	19	14142559	14163743
omim	PRKACA	601639	19	14202508	14219202
omim	ASF1B	609190	19	14232098	14247386
omim	CD97	601211	19	14492255	14519533
omim	PKN1	601032	19	14551071	14582678
omim	PTGER1	176802	19	14583277	14586174
omim	GIPC1	605072	19	14588573	14606944
omim	DNAJB1	604572	19	14626460	14640120
omim	TECR	610057	19	14640371	14676790
omim	NDUFB7	603842	19	14676889	14682874
omim	EMR3	606101	19	14730047	14800839
omim	ZNF333	611811	19	14800912	14832720
omim	EMR2	606100	19	14847047	14887568
omim	SLC1A6	600637	19	15060845	15121432
omim	CASP14	605848	19	15160194	15169104
omim	ILVBL	605770	19	15225826	15236533
omim	NOTCH3	600276	19	15270443	15311792
omim	BRD4	608749	19	15363802	15443356
omim	AKAP8	604692	19	15464195	15490603
omim	AKAP8L	609475	19	15490860	15529799
omim	PGLYRP2	608199	19	15579455	15590312
omim	CYP4F22	611495	19	15636143	15663127
omim	CYP4F8	611545	19	15726028	15740448
omim	CYP4F3	601270	19	15751708	15773634
omim	CYP4F12	611485	19	15783566	15807984
omim	CYP4F2	604426	19	15996732	16008881
omim	CYP4F11	611517	19	16024485	16045677
omim	TPM4	600317	19	16203916	16212567
omim	RAB8A	165040	19	16222438	16245044
omim	HSH2D	608349	19	16254494	16269386
omim	CIB3	610645	19	16272225	16284286
omim	FAM32A	614554	19	16296190	16302425
omim	AP1M1	603535	19	16308744	16346156
omim	KLF2	602016	19	16435650	16438071
omim	CALR3	611414	19	16589867	16607003
omim	MED26	605043	19	16685729	16739017
omim	TMEM38A	611235	19	16771937	16800840
omim	SIN3B	607777	19	16987972	16989753
omim	F2RL3	602779	19	17000000	17000891
omim	CPAMD8	608841	19	17004549	17007784
omim	HAUS8	613434	19	17160575	17186010
omim	MYO9B	602129	19	17212991	17214599
omim	USE1	610675	19	17326198	17330638
omim	NR2F6	132880	19	17342691	17356749
omim	USHBP1	611810	19	17359984	17375605
omim	BABAM1	612766	19	17378158	17390146
omim	MRPL34	611840	19	17403417	17417464
omim	ANO8	610216	19	17434031	17445638
omim	GTPBP3	608536	19	17445728	17452777
omim	PLVAP	607647	19	17462256	17488159
omim	BST2	600534	19	17513747	17516457
omim	NXNL1	608791	19	17566233	17571763
omim	SLC27A1	600691	19	17610678	17615410
omim	PGLS	604951	19	17622437	17632097
omim	FAM129C	609967	19	17634109	17662835
omim	UNC13A	609894	19	17716859	17799174
omim	MAP1S	607573	19	17830160	17845325
omim	FCHO1	613437	19	17858570	17877431
omim	B3GNT3	605863	19	17905918	17923891
omim	INSL3	146738	19	17927320	17932332
omim	JAK3	600173	19	17936960	17955256
omim	RPL18A	604178	19	17970740	17974124
omim	SLC5A5	601843	19	17982781	18005983
omim	IL12RB1	601604	19	18170370	18197697
omim	MAST3	612258	19	18208602	18262494
omim	PIK3R2	603157	19	18263967	18288927
omim	IFI30	604664	19	18284583	18288927
omim	RAB3A	179490	19	18308112	18314852
omim	PDE4C	600128	19	18360759	18366161
omim	JUND	165162	19	18390562	18392432
omim	LSM4	607284	19	18417039	18434084
omim	PGPEP1	610694	19	18451410	18480726
omim	GDF15	605312	19	18496967	18499986
omim	LRRC25	607518	19	18501958	18508421
omim	SSBP4	607391	19	18530238	18545351
omim	ISYNA1	611670	19	18545619	18548977
omim	ELL	600284	19	18553472	18632937
omim	FKBP8	604840	19	18642914	18649181
omim	KXD1	615178	19	18668685	18680120
omim	UBA52	191321	19	18682611	18686051
omim	CRLF1	604237	19	18704046	18717660
omim	CRTC1	607536	19	18794487	18893004
omim	COMP	600310	19	18893583	18902114
omim	UPF1	601430	19	18942746	18979045
omim	GDF1	602880	19	18979360	19006905
omim	CERS1	606919	19	18988719	19007536
omim	COPE	606942	19	19010375	19023855
omim	HOMER3	604800	19	19040011	19049858
omim	SUGP2	607993	19	19103733	19144348
omim	SLC25A42	610823	19	19174807	19223697
omim	MEF2B	600661	19	19256401	19281098
omim	RFXANK	603200	19	19303051	19312675
omim	NR2C2AP	608719	19	19312447	19314168
omim	NCAN	600826	19	19337817	19362760
omim	TM6SF2	606563	19	19379493	19384200
omim	SUGP1	607992	19	19414721	19431318
omim	MAU2	614560	19	19431872	19448026
omim	GATAD2A	614997	19	19576289	19616573
omim	TSSK6	610712	19	19623229	19626838
omim	NDUFA13	609435	19	19626546	19639007
omim	CILP2	612419	19	19649056	19657468
omim	PBX4	608127	19	19672515	19729725
omim	LPAR2	605110	19	19734477	19739048
omim	GMIP	609694	19	19740284	19754476
omim	ZNF101	603983	19	19779659	19790841
omim	ZNF14	194556	19	19821279	19843906
omim	ZNF253	606954	19	19976713	20005483
omim	ZNF93	603975	19	20011721	20020329
omim	ZNF90	603973	19	20188802	20237885
omim	ZNF737	603984	19	20733890	20748615
omim	ZNF85	603899	19	21106206	21133108
omim	ZNF100	603982	19	21905567	21950430
omim	ZNF43	603972	19	21990127	22019010
omim	ZNF208	603977	19	22169529	22193721
omim	ZNF257	606957	19	22235337	22271207
omim	ZNF98	603980	19	22585183	22605156
omim	ZNF99	603981	19	22939006	22952784
omim	ZNF91	603971	19	23489610	23541647
omim	ZNF254	604768	19	24269985	24290151
omim	UQCRFS1	191327	19	29698172	29704448
omim	POP4	606114	19	30097200	30108144
omim	PLEKHF1	615200	19	30155962	30166364
omim	C19orf12	614297	19	30192595	30206131
omim	CCNE1	123837	19	30303560	30315119
omim	URI1	603494	19	30495201	30499926
omim	TSHZ3	614119	19	31770099	31796669
omim	DPY19L3	613894	19	32929884	32954294
omim	PDCD5	604583	19	33072431	33078320
omim	RGS9BP	607814	19	33166312	33169206
omim	SLC7A9	604144	19	33321420	33360672
omim	CEP89	615470	19	33459814	33462897
omim	C19orf40	610884	19	33467891	33468839
omim	LRP3	603159	19	33685489	33698694
omim	SLC7A10	607959	19	33699570	33716756
omim	CEBPA	116897	19	33790839	33793470
omim	CEBPG	138972	19	33864235	33873591
omim	PEPD	613230	19	33877860	33886054
omim	CHST8	610190	19	34112889	34235389
omim	KCTD15	615240	19	34304715	34305081
omim	LSM14A	610677	19	34663429	34718689
omim	GPI	172400	19	34855644	34893061
omim	UBA2	613295	19	34919267	34960853
omim	WTIP	614790	19	34971873	34992085
omim	SCGB2B2	615063	19	35084233	35123881
omim	ZNF181	606741	19	35225853	35233091
omim	SCN1B	600235	19	35521724	35525174
omim	HPN	142440	19	35550046	35550884
omim	FXYD3	604996	19	35607223	35612751
omim	LGI4	608303	19	35615569	35633355
omim	FXYD1	602359	19	35629711	35634013
omim	FXYD7	606684	19	35634182	35645046
omim	FXYD5	606669	19	35651611	35660783
omim	USF2	600390	19	35759967	35770715
omim	HAMP	606464	19	35773248	35776016
omim	MAG	159460	19	35800708	35802912
omim	CD22	107266	19	35820089	35838258
omim	FFAR1	603820	19	35842444	35843367
omim	FFAR3	603821	19	35849722	35850904
omim	GPR42	603822	19	35861830	35863855
omim	FFAR2	603823	19	35934808	35942358
omim	SBSN	609969	19	36014268	36019212
omim	GAPDHS	609169	19	36024313	36036218
omim	TMEM147	613585	19	36036531	36038428
omim	ATP4A	137216	19	36040944	36054560
omim	HAUS5	613432	19	36103671	36116251
omim	RBM42	613232	19	36120032	36128543
omim	ETV2	609358	19	36132646	36135773
omim	COX6B1	124089	19	36139726	36149628
omim	UPK1A	611557	19	36157714	36169367
omim	ZBTB32	605859	19	36203829	36207940
omim	IGFLR1	614143	19	36230115	36233354
omim	U2AF1L4	601080	19	36233432	36236306
omim	PSENEN	607632	19	36236014	36237911
omim	HSPB6	610695	19	36246283	36247910
omim	ARHGAP33	614902	19	36266416	36279724
omim	NPHS1	602716	19	36317281	36342740
omim	KIRREL2	607762	19	36346762	36358048
omim	APLP1	104775	19	36360374	36370395
omim	HCST	604089	19	36393439	36395172
omim	TYROBP	604142	19	36395311	36399197
omim	LRFN3	612809	19	36426451	36436669
omim	SDHAF1	612848	19	36486089	36487220
omim	ALKBH6	613304	19	36500021	36505124
omim	CLIP3	607382	19	36506937	36523573
omim	THAP8	612536	19	36530862	36545641
