Database_from	ID	Chromosome	Start_Coordinate	Stop_Coordinate
PseudoGene	PGOHUM00000236217	9	79546356	79546970
PseudoGene	PGOHUM00000236218	9	80580064	80580278
PseudoGene	PGOHUM00000236219	9	80765451	80766109
PseudoGene	PGOHUM00000236220	9	80795133	80795609
PseudoGene	PGOHUM00000236221	9	81355905	81356237
PseudoGene	PGOHUM00000236222	9	81356638	81357660
PseudoGene	PGOHUM00000236223	9	81651327	81652614
PseudoGene	PGOHUM00000236224	9	82972021	82975133
PseudoGene	PGOHUM00000236225	9	83178476	83179546
PseudoGene	PGOHUM00000236226	9	83179950	83180881
PseudoGene	PGOHUM00000236227	9	83397250	83397685
PseudoGene	PGOHUM00000236228	9	84672565	84678624
PseudoGene	PGOHUM00000236230	9	85042263	85042939
PseudoGene	PGOHUM00000236231	9	85045033	85046421
PseudoGene	PGOHUM00000236232	9	85046816	85047813
PseudoGene	PGOHUM00000236233	9	85358982	85359707
PseudoGene	PGOHUM00000236234	9	88672570	88672776
PseudoGene	PGOHUM00000236235	9	88989884	88990621
PseudoGene	PGOHUM00000236237	9	89699076	89700066
PseudoGene	PGOHUM00000236238	9	90414416	90436718
PseudoGene	PGOHUM00000236239	9	90425557	90425667
PseudoGene	PGOHUM00000236240	9	90441413	90452147
PseudoGene	PGOHUM00000236241	9	90470495	90471501
PseudoGene	PGOHUM00000236242	9	90559189	90559938
PseudoGene	PGOHUM00000236244	9	90744373	90753388
PseudoGene	PGOHUM00000236245	9	90747849	90748356
PseudoGene	PGOHUM00000236246	9	90759766	90760765
PseudoGene	PGOHUM00000236247	9	90802649	90803125
PseudoGene	PGOHUM00000236248	9	90803995	90805117
PseudoGene	PGOHUM00000236249	9	91006280	91006747
PseudoGene	PGOHUM00000236250	9	91025447	91026378
PseudoGene	PGOHUM00000236252	9	91585805	91586256
PseudoGene	PGOHUM00000236254	9	92843585	92844851
PseudoGene	PGOHUM00000236255	9	93504769	93505766
PseudoGene	PGOHUM00000236258	9	94919634	94919726
PseudoGene	PGOHUM00000236259	9	94996832	94997131
PseudoGene	PGOHUM00000236261	9	95301335	95301460
PseudoGene	PGOHUM00000236262	9	95439228	95439678
PseudoGene	PGOHUM00000236263	9	95570081	95571023
PseudoGene	PGOHUM00000236264	9	95599111	95599989
PseudoGene	PGOHUM00000236265	9	95603237	95603970
PseudoGene	PGOHUM00000236266	9	95656198	95657628
PseudoGene	PGOHUM00000236268	9	97049984	97050832
PseudoGene	PGOHUM00000236269	9	97090313	97091293
PseudoGene	PGOHUM00000236270	9	97100628	97101016
PseudoGene	PGOHUM00000236272	9	97194916	97195538
PseudoGene	PGOHUM00000236274	9	99685150	99685242
PseudoGene	PGOHUM00000236275	9	99839450	99839821
PseudoGene	PGOHUM00000236276	9	99856060	99856995
PseudoGene	PGOHUM00000236277	9	99914176	99914976
PseudoGene	PGOHUM00000236278	9	99922453	99983517
PseudoGene	PGOHUM00000236279	9	99945198	99946110
PseudoGene	PGOHUM00000236281	9	102760586	102761415
PseudoGene	PGOHUM00000236282	9	102879040	102879933
PseudoGene	PGOHUM00000236283	9	102882710	102883177
PseudoGene	PGOHUM00000236284	9	103283815	103284068
PseudoGene	PGOHUM00000236285	9	103887338	103888184
PseudoGene	PGOHUM00000236286	9	104096395	104101629
PseudoGene	PGOHUM00000236287	9	104118751	104119126
PseudoGene	PGOHUM00000236288	9	104137630	104138885
PseudoGene	PGOHUM00000236289	9	104263928	104264167
PseudoGene	PGOHUM00000236290	9	104555739	104556017
PseudoGene	PGOHUM00000236291	9	104817537	104818023
PseudoGene	PGOHUM00000236292	9	105206870	105207086
PseudoGene	PGOHUM00000236293	9	105373386	105374251
PseudoGene	PGOHUM00000236294	9	105966964	105967132
PseudoGene	PGOHUM00000236295	9	107090604	107091677
PseudoGene	PGOHUM00000236296	9	107419041	107419991
PseudoGene	PGOHUM00000236297	9	108472514	108473062
PseudoGene	PGOHUM00000236298	9	109741060	109741835
PseudoGene	PGOHUM00000236299	9	109931860	109933429
PseudoGene	PGOHUM00000236301	9	110305432	110305897
PseudoGene	PGOHUM00000236303	9	110615868	110616094
PseudoGene	PGOHUM00000236304	9	110725984	110726326
PseudoGene	PGOHUM00000236305	9	110859715	110860131
PseudoGene	PGOHUM00000236306	9	112295725	112296612
PseudoGene	PGOHUM00000236307	9	112787164	112787638
PseudoGene	PGOHUM00000236308	9	113489732	113489959
PseudoGene	PGOHUM00000236310	9	114935805	114936251
PseudoGene	PGOHUM00000236312	9	116521277	116521699
PseudoGene	PGOHUM00000236313	9	116599808	116601424
PseudoGene	PGOHUM00000236315	9	117458200	117458604
PseudoGene	PGOHUM00000236316	9	117537017	117537400
PseudoGene	PGOHUM00000236319	9	119942984	119943298
PseudoGene	PGOHUM00000236320	9	120447536	120447863
PseudoGene	PGOHUM00000236321	9	120845145	120845660
PseudoGene	PGOHUM00000236323	9	123574790	123575065
PseudoGene	PGOHUM00000236325	9	124000954	124002356
PseudoGene	PGOHUM00000236327	9	124282131	124282688
PseudoGene	PGOHUM00000236328	9	125791659	125792032
PseudoGene	PGOHUM00000236329	9	125824541	125825588
PseudoGene	PGOHUM00000236330	9	127360987	127361859
PseudoGene	PGOHUM00000236331	9	127730576	127731136
PseudoGene	PGOHUM00000236333	9	128025901	128026369
PseudoGene	PGOHUM00000236334	9	128134604	128135018
PseudoGene	PGOHUM00000236338	9	131425605	131425863
PseudoGene	PGOHUM00000236339	9	132142418	132142749
PseudoGene	PGOHUM00000236340	9	132646218	132646429
PseudoGene	PGOHUM00000236341	9	133600173	133600437
PseudoGene	PGOHUM00000236342	9	134657960	134658178
PseudoGene	PGOHUM00000236343	9	136100537	136103438
PseudoGene	PGOHUM00000236344	9	137032228	137032377
PseudoGene	PGOHUM00000236345	9	139623426	139623896
PseudoGene	PGOHUM00000236347	9	140535463	140536024
PseudoGene	PGOHUM00000236348	9	140682120	140682837
PseudoGene	PGOHUM00000236349	9	141073713	141074216
PseudoGene	PGOHUM00000236350	9	12108	13783
PseudoGene	PGOHUM00000236351	9	477856	478332
PseudoGene	PGOHUM00000236352	9	500270	501493
PseudoGene	PGOHUM00000236353	9	659986	660323
PseudoGene	PGOHUM00000236354	9	910105	910236
PseudoGene	PGOHUM00000236355	9	1011085	1011398
PseudoGene	PGOHUM00000236356	9	1328671	1328971
PseudoGene	PGOHUM00000236357	9	4633032	4633767
PseudoGene	PGOHUM00000236358	9	5040945	5041940
PseudoGene	PGOHUM00000236359	9	5091093	5091602
PseudoGene	PGOHUM00000236360	9	5094100	5095016
PseudoGene	PGOHUM00000236361	9	5095227	5096258
PseudoGene	PGOHUM00000236362	9	5096666	5098194
PseudoGene	PGOHUM00000236363	9	5098341	5099310
PseudoGene	PGOHUM00000236364	9	5099570	5100233
PseudoGene	PGOHUM00000236365	9	5100236	5100917
PseudoGene	PGOHUM00000236366	9	5107233	5107568
PseudoGene	PGOHUM00000236367	9	5107637	5107929
PseudoGene	PGOHUM00000236368	9	5107935	5109289
PseudoGene	PGOHUM00000236369	9	5109523	5110754
PseudoGene	PGOHUM00000236371	9	5113549	5114806
PseudoGene	PGOHUM00000236373	9	6195934	6196850
PseudoGene	PGOHUM00000236374	9	6276619	6276968
PseudoGene	PGOHUM00000236375	9	6278597	6279155
PseudoGene	PGOHUM00000236376	9	6568866	6569370
PseudoGene	PGOHUM00000236377	9	6639141	6639608
PseudoGene	PGOHUM00000236378	9	6651436	6651549
PseudoGene	PGOHUM00000236380	9	6675284	6675611
PseudoGene	PGOHUM00000236381	9	6834462	6835574
PseudoGene	PGOHUM00000236382	9	7597880	7598371
PseudoGene	PGOHUM00000236383	9	8713311	8713838
PseudoGene	PGOHUM00000236385	9	10532151	10532410
PseudoGene	PGOHUM00000236386	9	10777387	10777527
PseudoGene	PGOHUM00000236387	9	12287320	12288235
PseudoGene	PGOHUM00000236388	9	13986174	13987910
PseudoGene	PGOHUM00000236389	9	14068931	14069413
PseudoGene	PGOHUM00000236390	9	14204247	14205040
PseudoGene	PGOHUM00000236391	9	14593576	14594183
PseudoGene	PGOHUM00000236392	9	14997159	15019611
PseudoGene	PGOHUM00000236393	9	15055058	15056026
PseudoGene	PGOHUM00000236396	9	18083251	18083897
PseudoGene	PGOHUM00000236397	9	18153566	18154214
PseudoGene	PGOHUM00000236398	9	19026881	19028129
PseudoGene	PGOHUM00000236399	9	19276173	19287019
PseudoGene	PGOHUM00000236400	9	19705341	19705585
PseudoGene	PGOHUM00000236401	9	20331444	20332269
PseudoGene	PGOHUM00000236402	9	20532553	20533043
PseudoGene	PGOHUM00000236404	9	21106418	21106838
PseudoGene	PGOHUM00000236405	9	21321347	21321777
PseudoGene	PGOHUM00000236406	9	21403094	21403616
PseudoGene	PGOHUM00000236407	9	21420253	21420794
PseudoGene	PGOHUM00000236408	9	21455483	21456064
PseudoGene	PGOHUM00000236409	9	21638344	21638648
PseudoGene	PGOHUM00000236411	9	21929454	21931072
PseudoGene	PGOHUM00000236412	9	22012154	22012528
PseudoGene	PGOHUM00000236413	9	22747691	22748230
PseudoGene	PGOHUM00000236414	9	23632107	23632355
PseudoGene	PGOHUM00000236415	9	23681886	23682286
PseudoGene	PGOHUM00000236417	9	23955758	23956442
PseudoGene	PGOHUM00000236418	9	25937909	25938435
PseudoGene	PGOHUM00000236420	9	28148209	28149222
PseudoGene	PGOHUM00000236421	9	29317831	29318950
PseudoGene	PGOHUM00000236422	9	29636484	29636800
PseudoGene	PGOHUM00000236423	9	29999577	29999672
PseudoGene	PGOHUM00000236424	9	30689103	30690274
PseudoGene	PGOHUM00000236425	9	30773462	30774733
PseudoGene	PGOHUM00000236426	9	30935474	30935972
PseudoGene	PGOHUM00000236428	9	31253899	31254771
PseudoGene	PGOHUM00000236429	9	31505494	31505944
PseudoGene	PGOHUM00000236430	9	31505955	31506623
PseudoGene	PGOHUM00000236431	9	32926056	32926372
PseudoGene	PGOHUM00000236433	9	33449751	33449942
PseudoGene	PGOHUM00000236434	9	33547960	33548865
PseudoGene	PGOHUM00000236435	9	33575500	33577012
PseudoGene	PGOHUM00000236436	9	33602416	33602751
PseudoGene	PGOHUM00000236437	9	33603290	33603548
PseudoGene	PGOHUM00000236439	9	33634056	33634296
PseudoGene	PGOHUM00000236443	9	33786510	33786824
PseudoGene	PGOHUM00000236444	9	34191553	34191876
PseudoGene	PGOHUM00000236445	9	34318405	34319650
PseudoGene	PGOHUM00000236446	9	34917172	34918290
PseudoGene	PGOHUM00000236447	9	35010732	35011266
PseudoGene	PGOHUM00000236448	9	35447229	35471224
PseudoGene	PGOHUM00000236451	9	35592783	35592950
PseudoGene	PGOHUM00000236452	9	36013181	36014115
PseudoGene	PGOHUM00000236453	9	36021762	36022100
PseudoGene	PGOHUM00000236454	9	37046832	37047236
PseudoGene	PGOHUM00000236455	9	37434174	37434580
PseudoGene	PGOHUM00000236456	9	37477146	37478311
PseudoGene	PGOHUM00000236457	9	37836037	37836393
PseudoGene	PGOHUM00000236460	9	38478471	38479344
PseudoGene	PGOHUM00000236462	9	38643036	38643767
PseudoGene	PGOHUM00000236463	9	39038905	39039586
PseudoGene	PGOHUM00000236464	9	39154072	39155477
PseudoGene	PGOHUM00000236466	9	39355728	39355916
PseudoGene	PGOHUM00000236469	9	39540539	39540736
PseudoGene	PGOHUM00000236470	9	39631025	39632392
PseudoGene	PGOHUM00000236471	9	39885004	39885200
PseudoGene	PGOHUM00000236473	9	40293025	40332661
PseudoGene	PGOHUM00000236474	9	40479774	40480758
PseudoGene	PGOHUM00000236475	9	40484760	40485045
PseudoGene	PGOHUM00000236476	9	40700320	40700508
PseudoGene	PGOHUM00000236479	9	40868413	40868606
PseudoGene	PGOHUM00000236480	9	41028804	41030094
PseudoGene	PGOHUM00000236482	9	41314339	41314673
PseudoGene	PGOHUM00000236483	9	41500708	41500896
PseudoGene	PGOHUM00000236485	9	41516242	41516678
PseudoGene	PGOHUM00000236487	9	41685557	41685754
PseudoGene	PGOHUM00000236488	9	41776064	41777431
PseudoGene	PGOHUM00000236489	9	41879701	41880620
PseudoGene	PGOHUM00000236491	9	42037609	42037913
PseudoGene	PGOHUM00000236497	9	42266550	42266826
PseudoGene	PGOHUM00000236498	9	42266973	42267558
PseudoGene	PGOHUM00000236499	9	42275941	42276063
PseudoGene	PGOHUM00000236500	9	42403764	42404338
PseudoGene	PGOHUM00000236501	9	42404429	42404814
PseudoGene	PGOHUM00000236503	9	42437899	42438939
PseudoGene	PGOHUM00000236504	9	42469619	42469941
PseudoGene	PGOHUM00000236505	9	42470466	42470748
PseudoGene	PGOHUM00000236506	9	42493617	42494806
PseudoGene	PGOHUM00000236507	9	42503472	42503697
PseudoGene	PGOHUM00000236509	9	42779315	42779711
PseudoGene	PGOHUM00000236510	9	42779844	42779999
PseudoGene	PGOHUM00000236513	9	43009842	43010744
PseudoGene	PGOHUM00000236514	9	43023199	43023907
PseudoGene	PGOHUM00000236516	9	43162903	43169026
PseudoGene	PGOHUM00000236517	9	43313699	43314499
PseudoGene	PGOHUM00000236518	9	43399995	43401312
PseudoGene	PGOHUM00000236520	9	43600471	43600548
PseudoGene	PGOHUM00000236521	9	43617726	43618060
PseudoGene	PGOHUM00000236522	9	43714701	43715243
PseudoGene	PGOHUM00000236524	9	43997830	43998730
PseudoGene	PGOHUM00000236525	9	44011131	44011841
PseudoGene	PGOHUM00000236527	9	44147908	44154016
PseudoGene	PGOHUM00000236529	9	44302232	44303615
PseudoGene	PGOHUM00000236530	9	44429211	44433538
PseudoGene	PGOHUM00000236531	9	44471970	44473412
PseudoGene	PGOHUM00000236532	9	44558961	44560251
PseudoGene	PGOHUM00000236534	9	44789651	44790509
PseudoGene	PGOHUM00000236537	9	44877290	44877675
PseudoGene	PGOHUM00000236538	9	44881128	44881541
PseudoGene	PGOHUM00000236540	9	44998147	44998523
PseudoGene	PGOHUM00000236541	9	45048879	45049251
PseudoGene	PGOHUM00000236542	9	45352181	45352707
PseudoGene	PGOHUM00000236543	9	45356438	45356811
PseudoGene	PGOHUM00000236544	9	45356807	45357166
PseudoGene	PGOHUM00000236545	9	45362579	45362839
PseudoGene	PGOHUM00000236546	9	45363481	45363849
PseudoGene	PGOHUM00000236547	9	45375920	45377203
PseudoGene	PGOHUM00000236550	9	45562983	45563556
PseudoGene	PGOHUM00000236552	9	45783630	45784006
PseudoGene	PGOHUM00000236553	9	45949229	45949802
PseudoGene	PGOHUM00000236555	9	46117314	46117691
PseudoGene	PGOHUM00000236556	9	46169975	46170333
PseudoGene	PGOHUM00000236557	9	46301884	46302797
PseudoGene	PGOHUM00000236559	9	46382917	46383108
PseudoGene	PGOHUM00000236561	9	46577625	46578198
PseudoGene	PGOHUM00000236562	9	46744176	46745559
PseudoGene	PGOHUM00000236563	9	46871139	46875470
PseudoGene	PGOHUM00000236564	9	46912542	46913970
PseudoGene	PGOHUM00000236565	9	46998210	46999499
PseudoGene	PGOHUM00000236567	9	47264114	47264795
PseudoGene	PGOHUM00000236568	9	65479636	65479713
PseudoGene	PGOHUM00000236569	9	65496594	65496928
PseudoGene	PGOHUM00000236571	9	65973159	65974601
PseudoGene	PGOHUM00000236572	9	66058840	66060129
PseudoGene	PGOHUM00000236574	9	66345261	66346165
PseudoGene	PGOHUM00000236575	9	66358569	66359279
PseudoGene	PGOHUM00000236578	9	66489314	66489840
PseudoGene	PGOHUM00000236579	9	66493591	66493970
PseudoGene	PGOHUM00000236580	9	66493957	66494324
PseudoGene	PGOHUM00000236581	9	66499743	66500003
PseudoGene	PGOHUM00000236582	9	66500642	66501010
PseudoGene	PGOHUM00000236583	9	66513025	66514307
PseudoGene	PGOHUM00000236585	9	66580734	66585039
PseudoGene	PGOHUM00000236587	9	66836660	66836782
PseudoGene	PGOHUM00000236588	9	66930571	66930967
PseudoGene	PGOHUM00000236589	9	66931100	66931255
PseudoGene	PGOHUM00000236590	9	66960613	66964189
PseudoGene	PGOHUM00000236592	9	67710819	67711736
PseudoGene	PGOHUM00000236593	9	67782169	67782360
PseudoGene	PGOHUM00000236595	9	67789552	67789912
PseudoGene	PGOHUM00000236596	9	67793360	67793775
PseudoGene	PGOHUM00000236597	9	67864678	67864982
PseudoGene	PGOHUM00000236598	9	67962208	67962782
PseudoGene	PGOHUM00000236599	9	67962873	67963258
PseudoGene	PGOHUM00000236606	9	68315168	68315444
PseudoGene	PGOHUM00000236607	9	68315591	68316176
PseudoGene	PGOHUM00000236608	9	68324613	68324750
PseudoGene	PGOHUM00000236611	9	69417466	69418037
PseudoGene	PGOHUM00000236614	9	69451084	69452564
PseudoGene	PGOHUM00000236615	9	69477047	69477369
PseudoGene	PGOHUM00000236616	9	69477894	69478176
PseudoGene	PGOHUM00000236617	9	69501018	69502207
PseudoGene	PGOHUM00000236618	9	69510935	69511160
PseudoGene	PGOHUM00000236619	9	69770669	69770770
PseudoGene	PGOHUM00000236621	9	69846852	69848065
PseudoGene	PGOHUM00000236622	9	70137346	70137447
PseudoGene	PGOHUM00000236623	9	70387821	70387922
PseudoGene	PGOHUM00000236630	9	70662045	70662321
PseudoGene	PGOHUM00000236631	9	70662468	70663053
PseudoGene	PGOHUM00000236632	9	70671239	70671361
PseudoGene	PGOHUM00000236633	9	71224041	71226897
PseudoGene	PGOHUM00000236635	9	72832114	72832449
PseudoGene	PGOHUM00000236636	9	74204517	74204846
PseudoGene	PGOHUM00000236638	9	74890363	74890738
PseudoGene	PGOHUM00000236639	9	75085290	75085989
PseudoGene	PGOHUM00000236640	9	75657613	75671387
PseudoGene	PGOHUM00000236642	9	76263807	76264776
PseudoGene	PGOHUM00000236643	9	77419393	77419686
PseudoGene	PGOHUM00000236644	9	77550092	77550606
PseudoGene	PGOHUM00000236645	9	79013615	79014499
PseudoGene	PGOHUM00000236646	9	79034850	79035128
PseudoGene	PGOHUM00000236649	9	79655332	79655586
PseudoGene	PGOHUM00000236650	9	79687594	79688208
PseudoGene	PGOHUM00000236651	9	80195161	80195541
PseudoGene	PGOHUM00000236652	9	80793179	80794425
PseudoGene	PGOHUM00000236653	9	80834036	80834270
PseudoGene	PGOHUM00000236654	9	81204069	81204460
PseudoGene	PGOHUM00000236655	9	82465735	82466413
PseudoGene	PGOHUM00000236656	9	82477935	82481790
PseudoGene	PGOHUM00000236657	9	84025194	84025548
PseudoGene	PGOHUM00000236658	9	84103220	84103586
PseudoGene	PGOHUM00000236659	9	84530305	84534788
PseudoGene	PGOHUM00000236660	9	84543429	84549860
PseudoGene	PGOHUM00000236661	9	84558501	84564950
PseudoGene	PGOHUM00000236662	9	84582788	84587033
PseudoGene	PGOHUM00000236664	9	85043114	85043209
PseudoGene	PGOHUM00000236665	9	85816868	85817037
PseudoGene	PGOHUM00000236667	9	87774597	87774869
PseudoGene	PGOHUM00000236668	9	88107900	88108987
PseudoGene	PGOHUM00000236669	9	88368221	88401492
PseudoGene	PGOHUM00000236671	9	88513819	88514627
PseudoGene	PGOHUM00000236672	9	88549512	88551511
PseudoGene	PGOHUM00000236673	9	88747539	88747766
PseudoGene	PGOHUM00000236674	9	88843733	88843896
PseudoGene	PGOHUM00000236675	9	89626570	89628063
PseudoGene	PGOHUM00000236676	9	90038552	90038805
PseudoGene	PGOHUM00000236677	9	90356152	90356865
PseudoGene	PGOHUM00000236678	9	90387368	90388612
PseudoGene	PGOHUM00000236679	9	90431391	90432882
PseudoGene	PGOHUM00000236683	9	90529410	90538419
PseudoGene	PGOHUM00000236684	9	90534416	90534923
PseudoGene	PGOHUM00000236686	9	90631215	90631669
PseudoGene	PGOHUM00000236688	9	90939369	90940252
PseudoGene	PGOHUM00000236689	9	92064473	92065666
PseudoGene	PGOHUM00000236690	9	92087152	92087603
PseudoGene	PGOHUM00000236691	9	92870526	92870800
PseudoGene	PGOHUM00000236692	9	92978332	92979207
PseudoGene	PGOHUM00000236693	9	92994399	92995393
PseudoGene	PGOHUM00000236694	9	93205764	93205871
PseudoGene	PGOHUM00000236697	9	94768344	94768823
PseudoGene	PGOHUM00000236698	9	94789780	94790103
PseudoGene	PGOHUM00000236699	9	94866707	94867721
PseudoGene	PGOHUM00000236700	9	94868776	94869201
PseudoGene	PGOHUM00000236701	9	94871295	94871971
PseudoGene	PGOHUM00000236702	9	94872857	94873150
PseudoGene	PGOHUM00000236703	9	94873147	94874114
PseudoGene	PGOHUM00000236704	9	94898035	94898172
PseudoGene	PGOHUM00000236706	9	94933523	94935773
PseudoGene	PGOHUM00000236708	9	95644856	95650717
PseudoGene	PGOHUM00000236709	9	95675414	95683839
PseudoGene	PGOHUM00000236710	9	96800312	96800614
PseudoGene	PGOHUM00000236711	9	97096972	97097064
PseudoGene	PGOHUM00000236712	9	97258554	97271866
PseudoGene	PGOHUM00000236713	9	97885803	97886144
PseudoGene	PGOHUM00000236714	9	98054620	98057089
PseudoGene	PGOHUM00000236715	9	98415145	98415545
PseudoGene	PGOHUM00000236716	9	98680418	98680983
PseudoGene	PGOHUM00000236717	9	98908292	98910135
PseudoGene	PGOHUM00000236718	9	99169566	99170081
PseudoGene	PGOHUM00000236719	9	99488216	99489522
PseudoGene	PGOHUM00000236720	9	99491396	99491515
PseudoGene	PGOHUM00000236722	9	99681210	99681602
PseudoGene	PGOHUM00000236724	9	99717118	99717740
PseudoGene	PGOHUM00000236725	9	99830031	99830907
PseudoGene	PGOHUM00000236728	9	99984412	99984934
PseudoGene	PGOHUM00000236730	9	100461204	100463013
PseudoGene	PGOHUM00000236731	9	100996996	100997843
PseudoGene	PGOHUM00000236732	9	101369388	101370413
PseudoGene	PGOHUM00000236733	9	101652743	101653130
PseudoGene	PGOHUM00000236734	9	102937460	102938335
PseudoGene	PGOHUM00000236735	9	103493522	103494619
PseudoGene	PGOHUM00000236738	9	104211905	104212153
PseudoGene	PGOHUM00000236739	9	105277486	105280587
PseudoGene	PGOHUM00000236740	9	105684854	105685520
PseudoGene	PGOHUM00000236741	9	107037603	107039212
PseudoGene	PGOHUM00000236742	9	107352328	107353210
PseudoGene	PGOHUM00000236743	9	107392840	107393244
PseudoGene	PGOHUM00000236744	9	107484552	107485549
PseudoGene	PGOHUM00000236746	9	108520651	108523030
PseudoGene	PGOHUM00000236747	9	108611991	108612874
PseudoGene	PGOHUM00000236748	9	109484631	109485208
PseudoGene	PGOHUM00000236750	9	109878047	109878229
PseudoGene	PGOHUM00000236751	9	109879110	109879835
PseudoGene	PGOHUM00000236752	9	110296671	110296971
PseudoGene	PGOHUM00000236753	9	110802494	110802870
PseudoGene	PGOHUM00000236754	9	111389113	111389427
PseudoGene	PGOHUM00000236755	9	111598613	111598874
PseudoGene	PGOHUM00000236756	9	112062496	112063424
PseudoGene	PGOHUM00000236757	9	114565260	114565703
PseudoGene	PGOHUM00000236758	9	115124994	115125393
PseudoGene	PGOHUM00000236759	9	117253842	117254218
PseudoGene	PGOHUM00000236760	9	117335187	117335648
PseudoGene	PGOHUM00000236762	9	121526133	121526620
PseudoGene	PGOHUM00000236763	9	123482951	123484241
PseudoGene	PGOHUM00000236764	9	123561126	123561833
PseudoGene	PGOHUM00000236765	9	125370155	125371066
PseudoGene	PGOHUM00000236766	9	125448475	125450653
PseudoGene	PGOHUM00000236767	9	125599833	125601103
PseudoGene	PGOHUM00000236768	9	126521497	126521696
PseudoGene	PGOHUM00000236769	9	126605315	126605962
