database	gene	score	chr	start	stop
haploins_v3	GHITM	0.354306063	10	85899196	85913001
haploins_v3	CNTNAP5	0.354331407	2	124782864	125672864
haploins_v3	JOSD1	0.35461474	22	39081548	39097561
haploins_v3	FANCI	0.35466511	15	89787180	89860492
haploins_v3	SIK3	0.354918273	11	116714118	116969153
haploins_v3	KIAA0368	0.355033175	9	114122972	114247025
haploins_v3	GPR21	0.355052704	9	125796806	125797975
haploins_v3	DUSP5	0.355332181	10	112257596	112271302
haploins_v3	MBNL3	0.35556257	X	131503345	131623996
haploins_v3	SPAG7	0.355674349	17	4862521	4871167
haploins_v3	WDR83OS	0.355760721	19	12778885	12782170
haploins_v3	COMMD8	0.355783161	4	47452885	47465736
haploins_v3	PPP2R3A	0.355817254	3	135684515	135866733
haploins_v3	SDCBP	0.355891157	8	59465483	59495419
haploins_v3	BAZ1B	0.356018071	7	72854728	72936608
haploins_v3	ISY1	0.356216123	3	128846258	128880136
haploins_v3	TMEM147	0.356420927	19	36036497	36038428
haploins_v3	ARHGAP1	0.356432776	11	46698630	46722165
haploins_v3	CLDN4	0.356542025	7	73213872	73247014
haploins_v3	DCAF8	0.356581733	1	160185505	160254920
haploins_v3	ENG	0.356612405	9	130577291	130617035
haploins_v3	YLPM1	0.356681537	14	75230069	75322244
haploins_v3	WNT16	0.356702819	7	120965421	120981158
haploins_v3	GH1	0.356739861	17	61994560	61996179
haploins_v3	CD9	0.356762446	12	6308881	6347425
haploins_v3	C8orf34	0.356828577	8	69242957	69731257
haploins_v3	SEPHS1	0.356854762	10	13359424	13390297
haploins_v3	RBM45	0.356972658	2	178977151	179003738
haploins_v3	C1D	0.356973427	2	68268262	68338080
haploins_v3	ELP3	0.357024605	8	27947190	28048673
haploins_v3	RND1	0.357189838	12	49250928	49259681
haploins_v3	PATL1	0.357280172	11	59404189	59436453
haploins_v3	UBE2E1	0.357281916	3	23847394	23932807
haploins_v3	CTNNAL1	0.35730783	9	111704851	111775809
haploins_v3	GOLGA7	0.357383143	8	41347915	41368499
haploins_v3	GRHL3	0.357401287	1	24645812	24690972
haploins_v3	CREBL2	0.357442743	12	12764761	12798042
haploins_v3	THAP2	0.357536129	12	72056789	72074419
haploins_v3	PRRG1	0.35763127	X	37208528	37316548
haploins_v3	RNF139	0.357734268	8	125486979	125500155
haploins_v3	CNIH2	0.357771137	11	66045661	66052772
haploins_v3	POLR3A	0.357803553	10	79734907	79789303
haploins_v3	KATNA1	0.357811253	6	149916009	149970108
haploins_v3	DDX4	0.357901477	5	55033845	55112985
haploins_v3	PHF19	0.357914909	9	123617977	123639606
haploins_v3	YPEL4	0.357963831	11	57412560	57417417
haploins_v3	AGER	0.358118947	6	32148745	32152101
haploins_v3	PDE1A	0.358249613	2	183004763	183387919
haploins_v3	CLK4	0.358283122	5	178029665	178057616
haploins_v3	MPC2	0.358392845	1	167885967	167906278
haploins_v3	EN2	0.358503209	7	155250824	155257526
haploins_v3	NEDD4	0.358524554	15	56119120	56285944
haploins_v3	SLC12A6	0.358560558	15	34525460	34630261
haploins_v3	ZNF638	0.358569732	2	71503691	71662199
haploins_v3	VSTM2L	0.358588083	20	36531499	36573752
haploins_v3	NEK8	0.358630192	17	27052915	27070473
haploins_v3	TDG	0.358733871	12	104359582	104382652
haploins_v3	HIPK2	0.358752838	7	139246316	139477577
haploins_v3	WDR43	0.3588873	2	29117509	29171088
haploins_v3	ANXA7	0.358966366	10	75134859	75173834
haploins_v3	ARFGAP2	0.358971982	11	47185848	47198676
haploins_v3	SAP30	0.359017419	4	174291120	174298683
haploins_v3	STARD3NL	0.359113244	7	38217824	38270272
haploins_v3	BLOC1S6	0.359150798	15	45879321	45908197
haploins_v3	NEK10	0.359174341	3	27151576	27410951
haploins_v3	PSMC1	0.35931266	14	90722839	90738968
haploins_v3	ZNF513	0.359338279	2	27600098	27603657
haploins_v3	NUBPL	0.359363492	14	31959162	32330430
haploins_v3	PPP2R1A	0.359417968	19	52693292	52730687
haploins_v3	MRPL16	0.359461725	11	59573608	59578345
haploins_v3	TCF20	0.359465664	22	42556019	42739622
haploins_v3	WDR44	0.359669062	X	117480036	117583924
haploins_v3	CACNG3	0.359779225	16	24266874	24374122
haploins_v3	LRCH1	0.359785672	13	47127303	47327175
haploins_v3	VAT1L	0.359902926	16	77822427	78014004
haploins_v3	TRIT1	0.360178999	1	40306723	40349183
haploins_v3	RPL36A	0.360311946	X	100645812	100651105
haploins_v3	ST3GAL3	0.360420226	1	44171495	44396831
haploins_v3	POLR2E	0.36056114	19	1086594	1095598
haploins_v3	ZDHHC5	0.360708971	11	57435219	57468659
haploins_v3	TMEM136	0.360719034	11	120195838	120204391
haploins_v3	BRD4	0.360722244	19	15347647	15443356
haploins_v3	ATP1B4	0.360784799	X	119495967	119516226
haploins_v3	POLR3C	0.360849794	1	145592605	145611025
haploins_v3	LHX3	0.360855978	9	139088096	139096955
haploins_v3	COG5	0.360996774	7	106842000	107204959
haploins_v3	KCNAB1	0.361215945	3	155755490	156256545
haploins_v3	TIMELESS	0.36130758	12	56810903	56843187
haploins_v3	BAD	0.361376571	11	64037302	64052176
haploins_v3	GFOD1	0.361383282	6	13358062	13487894
haploins_v3	PRKRIR	0.361393848	11	76061000	76092015
haploins_v3	MTSS1	0.361449802	8	125563031	125740730
haploins_v3	TTC8	0.361635139	14	89290497	89344335
haploins_v3	SEMA3E	0.36164343	7	82993222	83278326
haploins_v3	TRPC7	0.36168953	5	135548999	135732730
haploins_v3	DLGAP4	0.361698448	20	34894258	35157040
haploins_v3	POP7	0.361724682	7	100303676	100305118
haploins_v3	PSAT1	0.361862875	9	80912059	80945009
haploins_v3	NDST1	0.36194236	5	149865381	149937773
haploins_v3	ADM	0.361967617	11	10326227	10328944
haploins_v3	CYFIP1	0.362096046	15	22892005	23006016
haploins_v3	KCNQ4	0.36210732	1	41249684	41306124
haploins_v3	RPA3	0.362118864	7	7676149	7758238
haploins_v3	KCNQ1	0.362119637	11	2465914	2870339
haploins_v3	DENND2C	0.362340086	1	115125469	115213043
haploins_v3	RIT2	0.362346922	18	40323192	40695657
haploins_v3	GKAP1	0.362381843	9	86354336	86444431
haploins_v3	HOOK3	0.362513826	8	42752075	42885682
haploins_v3	COLEC12	0.362523137	18	319361	500722
haploins_v3	XRN1	0.362544354	3	142025449	142166904
haploins_v3	TNNC1	0.362544656	3	52485118	52488086
haploins_v3	PLK4	0.362623785	4	128802016	128820350
haploins_v3	PCDH15	0.362630211	10	55562531	57387702
haploins_v3	RGS17	0.362679513	6	153325594	153452384
haploins_v3	DDX50	0.362734859	10	70661034	70706603
haploins_v3	LRRC73	0.36283821	6	43474707	43478424
haploins_v3	CEP112	0.36305341	17	63631656	64188202
haploins_v3	KCNAB3	0.363218219	17	7825177	7833121
haploins_v3	SYPL2	0.363237755	1	110009180	110024759
haploins_v3	CRYGS	0.363472994	3	186256230	186264491
haploins_v3	FBXL5	0.363519658	4	15606162	15683302
haploins_v3	CEBPG	0.363572609	19	33864236	33873592
haploins_v3	LIG4	0.363659237	13	108859787	108870716
haploins_v3	CCAR2	0.363674682	8	22462145	22479027
haploins_v3	GAB1	0.36389744	4	144257915	144395721
haploins_v3	CYB561D2	0.363901848	3	50388126	50395891
haploins_v3	PNRC1	0.363963796	6	89790470	89794879
haploins_v3	STRIP2	0.363989761	7	129074274	129128240
haploins_v3	PAX4	0.364015728	7	127250346	127255982
haploins_v3	ADAMTS3	0.36423469	4	73146686	73434516
haploins_v3	CACNA1G	0.364374297	17	48638429	48704835
haploins_v3	RORC	0.364405172	1	151778547	151804348
haploins_v3	G6PC	0.364592632	17	41052814	41065386
haploins_v3	SLC35A1	0.364627855	6	88180341	88222054
haploins_v3	WNT10A	0.364630721	2	219745085	219764303
haploins_v3	FUBP3	0.364771095	9	133454352	133513739
haploins_v3	PAPOLG	0.364868245	2	60983365	61029220
haploins_v3	TTC17	0.364913328	11	43380482	43516483
haploins_v3	SCAMP1	0.364956416	5	77656339	77776562
haploins_v3	SLC25A37	0.364982174	8	23386318	23432976
haploins_v3	GNAT2	0.365027699	1	110145889	110155679
haploins_v3	PAM	0.365028513	5	102089685	102366809
haploins_v3	NCK2	0.365054311	2	106361354	106510730
haploins_v3	HIAT1	0.365092906	1	100503653	100548933
haploins_v3	MYOF	0.365145172	10	95066186	95242074
haploins_v3	HESX1	0.365183181	3	57231944	57260549
haploins_v3	NDST4	0.365188223	4	115748919	116035032
haploins_v3	CCT5	0.365250197	5	10250033	10266524
haploins_v3	ANKRD13C	0.365268201	1	70726271	70820417
haploins_v3	MED24	0.365333536	17	38175350	38217468
haploins_v3	GUF1	0.36534877	4	44680444	44702943
haploins_v3	PAAF1	0.365419736	11	73587744	73638790
haploins_v3	POT1	0.365444056	7	124462440	124570037
haploins_v3	GRK5	0.36546493	10	120967101	121215131
haploins_v3	NRIP3	0.365468543	11	9002123	9025596
haploins_v3	SCAPER	0.365657343	15	76640526	77197785
haploins_v3	CHMP7	0.365942671	8	23101150	23119512
haploins_v3	PLAGL2	0.366026203	20	30780306	30795594
haploins_v3	RPS16	0.366114176	19	39923847	39926588
haploins_v3	CASD1	0.366269325	7	94138531	94186331
haploins_v3	GLG1	0.36643925	16	74485856	74641012
haploins_v3	CERS6	0.366731817	2	169312372	169631644
haploins_v3	LYRM1	0.366837217	16	20911190	20936328
haploins_v3	PDGFD	0.366857768	11	103777914	104035107
haploins_v3	GABRA6	0.367075597	5	160974069	161129599
haploins_v3	PRDM4	0.367171228	12	108126643	108155049
haploins_v3	AUP1	0.367239697	2	74753772	74757066
haploins_v3	EMC3	0.367251837	3	10004221	10052800
haploins_v3	ABCG1	0.367260015	21	43619799	43717354
haploins_v3	ADORA1	0.36730339	1	203059782	203136533
haploins_v3	ARPC5L	0.367318916	9	127624409	127640003
haploins_v3	GIT1	0.367353617	17	27900487	27921072
haploins_v3	DDX18	0.367409007	2	118572226	118589955
haploins_v3	SLC35D1	0.367427612	1	67465015	67519782
haploins_v3	GRK6	0.367429935	5	176830205	176869902
haploins_v3	USO1	0.367488319	4	76649777	76735382
haploins_v3	PDK2	0.36750575	17	48172101	48189516
haploins_v3	MAPKAPK2	0.367604053	1	206858289	206907628
haploins_v3	HMGXB3	0.367643315	5	149379884	149432386
haploins_v3	QRSL1	0.367650009	6	107077453	107116292
haploins_v3	HCFC2	0.367658164	12	104458235	104498639
haploins_v3	VPS13D	0.36779328	1	12290124	12572099
haploins_v3	SLC6A13	0.367982982	12	329789	372039
haploins_v3	CHRNA1	0.367983882	2	175612320	175629200
haploins_v3	ARPC4-TTLL3	0.367984481	3	9834766	9877085
haploins_v3	KIF3B	0.368015892	20	30865467	30922814
haploins_v3	SLC9A6	0.368037068	X	135067598	135129423
haploins_v3	ACBD6	0.36803832	1	180244515	180472089
haploins_v3	DGAT2	0.368068608	11	75470557	75512579
haploins_v3	KAT2A	0.368085538	17	40265126	40273376
haploins_v3	MTMR14	0.36809164	3	9691117	9744077
haploins_v3	STX1A	0.368093662	7	73113536	73134002
haploins_v3	FAM92A1	0.368137349	8	94710789	94743755
haploins_v3	ZCCHC7	0.368426364	9	37120536	37358146
haploins_v3	RPS24	0.368470887	10	79793518	79816570
haploins_v3	KLHL13	0.368516646	X	117031776	117251303
haploins_v3	ERLEC1	0.368600143	2	54014181	54045956
haploins_v3	SCG2	0.368783035	2	224461658	224467221
haploins_v3	NOS1AP	0.368787002	1	162039564	162353321
haploins_v3	IFT74	0.368880838	9	26947037	27062928
haploins_v3	ZNF704	0.369018866	8	81540686	81787016
haploins_v3	GPI	0.369098664	19	34850385	34893061
haploins_v3	GPM6B	0.369275334	X	13789150	13956757
haploins_v3	NCKAP1L	0.369346155	12	54891495	54937726
haploins_v3	CCDC64	0.369366162	12	120427673	120532298
haploins_v3	FLOT2	0.369438221	17	27206353	27224697
haploins_v3	LPAR6	0.369443251	13	48963707	49018840
haploins_v3	BBIP1	0.369493127	10	112658488	112679032
haploins_v3	PTK2	0.369628478	8	141667999	142012315
haploins_v3	UBR4	0.369648327	1	19401000	19536770
haploins_v3	CWC22	0.369673714	2	180809603	180871840
haploins_v3	SLC39A9	0.369770264	14	69864732	69929105
haploins_v3	KLHL10	0.36979515	17	39991937	40004636
haploins_v3	PPIF	0.369863513	10	81107225	81115093
haploins_v3	KLHL1	0.37001984	13	70274726	70682591
haploins_v3	BBOX1	0.370127414	11	27062272	27149356
haploins_v3	TOX4	0.370163987	14	21944756	21967319
haploins_v3	KCTD6	0.370277705	3	58477841	58488087
haploins_v3	TMEM9B	0.370487138	11	8968841	8986558
haploins_v3	ACTG2	0.370515143	2	74119441	74146992
haploins_v3	RECK	0.370551929	9	36036430	36124448
haploins_v3	PTPRZ1	0.370619517	7	121513143	121702090
haploins_v3	MYCL	0.370789431	1	40361098	40367928
haploins_v3	RAI14	0.371047945	5	34656342	34832732
haploins_v3	PPIL4	0.371048194	6	149825869	149867174
haploins_v3	LDHB	0.371263075	12	21788276	21910791
haploins_v3	NUP85	0.371302082	17	73201754	73231853
haploins_v3	SLC6A8	0.371353511	X	152953554	152962048
haploins_v3	ARHGAP19	0.371362941	10	98978996	99052413
haploins_v3	NRG2	0.371486848	5	139226364	139422884
haploins_v3	NSRP1	0.371520205	17	28442539	28513493
haploins_v3	FGF18	0.371673575	5	170846660	170884627
haploins_v3	RNASEK-C17orf49	0.371919774	17	6915954	6920839
haploins_v3	REV1	0.37202893	2	100016938	100106497
haploins_v3	METAP1	0.372079427	4	99916771	99983964
haploins_v3	TTC37	0.372174373	5	94799599	94890711
haploins_v3	ASIC1	0.372226278	12	50451331	50477394
haploins_v3	IMMT	0.372274886	2	86371055	86422893
haploins_v3	PCK2	0.372443251	14	24563262	24579807
haploins_v3	FAM214A	0.372550339	15	52873514	53002014
haploins_v3	SUPT16H	0.372618342	14	21819631	21852425
haploins_v3	RHOV	0.372705712	15	41164412	41166487
haploins_v3	NFE2L1	0.372718275	17	46125691	46138849
haploins_v3	UBR7	0.372738636	14	93673401	93695561
haploins_v3	PRPF40B	0.372811148	12	49962001	50038449
haploins_v3	KCNH1	0.372823815	1	210856555	211307457
haploins_v3	PBX2	0.372933502	6	32152512	32157963
haploins_v3	NYAP2	0.373130823	2	226265364	226518734
haploins_v3	PPP1R1C	0.373191488	2	182818968	182996125
haploins_v3	CDCA8	0.373209594	1	38158090	38175391
haploins_v3	KCNK10	0.373292183	14	88649113	88793251
haploins_v3	RAD1	0.373509537	5	34905369	34919094
haploins_v3	CTNNBIP1	0.373556029	1	9908334	9970394
haploins_v3	SHMT2	0.373564634	12	57623110	57628718
haploins_v3	CHMP3	0.373613049	2	86730554	86948245
haploins_v3	RAB2B	0.373658985	14	21927179	21945132
haploins_v3	TMEM115	0.373698049	3	50392180	50397041
haploins_v3	SFPQ	0.37371579	1	35641979	35658749
haploins_v3	RPS29	0.373766219	14	50043390	50065408
haploins_v3	RCHY1	0.373824042	4	76404247	76439974
haploins_v3	CWF19L1	0.373991528	10	101992055	102027437
haploins_v3	NUDCD1	0.374173573	8	110253148	110346614
haploins_v3	SLITRK2	0.374195221	X	144899350	144907360
haploins_v3	IQCB1	0.374314877	3	121488610	121553926
haploins_v3	SEC61A2	0.374473339	10	12171636	12211960
haploins_v3	CGA	0.37447456	6	87795216	87804824
haploins_v3	TMED2	0.374707815	12	124069078	124083116
haploins_v3	RNF141	0.374815531	11	10533225	10562777
haploins_v3	DNAJB14	0.374819373	4	100817405	100867883
haploins_v3	NPR1	0.374838919	1	153651113	153666468
haploins_v3	EMC7	0.374967172	15	34376218	34394149
haploins_v3	USMG5	0.375052579	10	105148798	105156223
haploins_v3	GNB1	0.375125888	1	1716729	1822495
haploins_v3	ING4	0.375244289	12	6759446	6772314
haploins_v3	THAP11	0.375340768	16	67876213	67878097
haploins_v3	PCBP1	0.375457192	2	70314585	70316332
haploins_v3	RAD17	0.375467789	5	68665120	68710628
haploins_v3	KIAA1324L	0.375483056	7	86506222	86689015
haploins_v3	TM9SF2	0.375514948	13	100153671	100216260
haploins_v3	GFPT1	0.375602886	2	69546905	69614382
haploins_v3	CACNB3	0.375624906	12	49207577	49222724
haploins_v3	RBM6	0.375632091	3	49977440	50137478
haploins_v3	PXK	0.375653665	3	58318607	58411748
haploins_v3	INIP	0.375676876	9	115446206	115480516
haploins_v3	TFAP4	0.375726792	16	4307187	4323076
haploins_v3	DHX8	0.375727885	17	41561233	41621831
haploins_v3	ANKRD1	0.375758485	10	92671853	92681033
haploins_v3	USH1C	0.375960269	11	17515442	17565963
haploins_v3	GJB1	0.376049309	X	70435044	70445366
haploins_v3	LRRN3	0.376144795	7	110731062	110765510
haploins_v3	ADAD1	0.376192951	4	123300121	123350957
haploins_v3	AIMP1	0.376260891	4	107236701	107270383
haploins_v3	ANAPC11	0.376358102	17	79848666	79858867
haploins_v3	CNTN1	0.376559884	12	41086244	41466220
haploins_v3	RUNDC3B	0.376666339	7	87256864	87461611
haploins_v3	RAB3IP	0.376741643	12	70132461	70216984
haploins_v3	KIF3C	0.376772153	2	26149471	26205618
haploins_v3	FBXO38	0.376894214	5	147763498	147822399
haploins_v3	KSR2	0.376897848	12	117890817	118406788
haploins_v3	YAF2	0.376973406	12	42550906	42632151
haploins_v3	NFATC1	0.377201394	18	77155856	77289325
haploins_v3	SPCS2	0.377218299	11	74660292	74690076
haploins_v3	RNF217	0.377303916	6	125283691	125413779
haploins_v3	FHL2	0.377319645	2	105974169	106054970
haploins_v3	FSBP	0.377474395	8	95390605	95449180
haploins_v3	CMTR1	0.377475082	6	37400995	37450603
haploins_v3	MPLKIP	0.377675621	7	40165622	40174258
haploins_v3	IKZF1	0.37781877	7	50343720	50472799
haploins_v3	LTBP1	0.377891904	2	33172039	33624576
haploins_v3	SPO11	0.37792873	20	55904815	55919050
haploins_v3	PRELID2	0.377987062	5	144851362	145214932
haploins_v3	NUDC	0.3780492	1	27226729	27273353
haploins_v3	JAGN1	0.378069453	3	9932238	9936033
haploins_v3	RASA2	0.378109548	3	141205889	141334184
haploins_v3	SRSF6	0.378161019	20	42086568	42092245
haploins_v3	TIPARP	0.378254964	3	156391024	156424559
haploins_v3	RALGAPA2	0.378281748	20	20370196	20693131
haploins_v3	PREX2	0.378324154	8	68864353	69149265
haploins_v3	IKZF3	0.378393147	17	37921198	38020441
haploins_v3	SLC30A5	0.378427462	5	68389473	68426896
haploins_v3	TNKS	0.378454772	8	9413424	9639856
haploins_v3	ARHGEF12	0.378503864	11	120207787	120360645
haploins_v3	ADCYAP1R1	0.378678604	7	31092076	31151089
haploins_v3	FZD4	0.378737932	11	86656721	86666433
haploins_v3	MB21D2	0.378906178	3	192514604	192635950
haploins_v3	TUBA4A	0.378922849	2	220114433	220142892
haploins_v3	ALG5	0.379390793	13	37523912	37574398
haploins_v3	SUDS3	0.379413533	12	118814185	118855840
haploins_v3	MEAF6	0.379470648	1	37958176	37980375
haploins_v3	WBP1L	0.379489407	10	104503727	104576021
haploins_v3	BPGM	0.379490773	7	134331560	134364565
haploins_v3	EFNA3	0.379494206	1	155036224	155060014
haploins_v3	PDE1C	0.379555072	7	31790793	32338941
haploins_v3	AP5M1	0.379622555	14	57735627	57756797
haploins_v3	TLL1	0.379668997	4	166794410	167025047
haploins_v3	WDHD1	0.379816148	14	55405668	55493823
haploins_v3	TUBD1	0.379923805	17	57936851	57970304
haploins_v3	GFRA2	0.380062808	8	21547915	21669869
haploins_v3	AMFR	0.380106536	16	56395364	56459450
haploins_v3	GINS3	0.380154496	16	58328984	58440048
haploins_v3	DVL2	0.380173803	17	7128660	7137864
haploins_v3	KPNA5	0.380226055	6	117002350	117063029
haploins_v3	MYBPC1	0.380233302	12	101962131	102079796
haploins_v3	CASP9	0.380237916	1	15817327	15853029
haploins_v3	MANF	0.380264346	3	51422478	51426828
haploins_v3	SLC25A20	0.380318367	3	48894369	48936426
haploins_v3	POLDIP2	0.380366817	17	26673659	26684545
haploins_v3	RBPJL	0.380367124	20	43935491	43945803
haploins_v3	TMEM189-UBE2V1	0.38039279	20	48697661	48770174
haploins_v3	NIPA1	0.380603066	15	23043277	23100005
haploins_v3	FKBP1B	0.380625658	2	24272571	24286551
haploins_v3	FSCN1	0.380842493	7	5632439	5646286
haploins_v3	NEMF	0.380917751	14	50249997	50319921
haploins_v3	PPT1	0.381012222	1	40538379	40563375
haploins_v3	NOX4	0.381098798	11	89057524	89322779
haploins_v3	G6PC2	0.381350891	2	169757750	169766505
haploins_v3	RTN4RL1	0.38147087	17	1837971	1928639
haploins_v3	CORO6	0.381477906	17	27941774	27949925
haploins_v3	TRAIP	0.381485594	3	49866034	49894007
haploins_v3	RBL1	0.381608841	20	35624752	35724398
haploins_v3	HTR3A	0.381609235	11	113845603	113861035
haploins_v3	SLITRK4	0.381709615	X	142710596	142723596
haploins_v3	ENPP2	0.381803066	8	120569326	120685693
haploins_v3	FAM155A	0.381864835	13	107820883	108519083
haploins_v3	SEPT11	0.381901443	4	77870856	77961537
haploins_v3	UBR1	0.38202695	15	43235095	43398311
haploins_v3	USP37	0.382075694	2	219314974	219433084
haploins_v3	SNRNP27	0.382113669	2	70120692	70132707
haploins_v3	DNAH11	0.38215847	7	21582833	21941457
haploins_v3	B3GAT1	0.382171167	11	134248398	134281812
haploins_v3	SS18L2	0.38218823	3	42623332	42636606
haploins_v3	TLX1	0.382361084	10	102889257	102897545
haploins_v3	USP13	0.382652166	3	179370543	179507189
haploins_v3	NNAT	0.38273415	20	36149617	36152092
haploins_v3	DOCK10	0.382989612	2	225629807	225907162
haploins_v3	TMEM39A	0.383014983	3	119148347	119187677
haploins_v3	TRAF4	0.383096602	17	27071002	27077974
haploins_v3	SMG8	0.383109611	17	57286761	57292608
haploins_v3	PCMTD1	0.383110671	8	52730140	52811735
haploins_v3	TYRP1	0.383239911	9	12685439	12710290
haploins_v3	OSR1	0.383282275	2	19551246	19558414
haploins_v3	BCKDHB	0.383323824	6	80816364	81055987
haploins_v3	RHOBTB1	0.383363131	10	62629196	62761198
haploins_v3	CCNYL1	0.383369849	2	208576264	208626563
haploins_v3	DOK4	0.3834007	16	57505863	57521239
haploins_v3	TRIM2	0.383572824	4	154073494	154260472
haploins_v3	MYT1L	0.383642519	2	1792885	2335032
haploins_v3	GALNT7	0.383691128	4	174089904	174245118
haploins_v3	KCNJ1	0.383707111	11	128706210	128737268
haploins_v3	NEBL	0.384110937	10	21068902	21463116
haploins_v3	EIF4H	0.384121301	7	73588575	73611431
haploins_v3	NAA40	0.384132988	11	63706431	63724800
haploins_v3	ME2	0.384261184	18	48405419	48474691
haploins_v3	SLC32A1	0.384362075	20	37353105	37358015
haploins_v3	DNAJB11	0.384461606	3	186285192	186315061
haploins_v3	GADL1	0.38453553	3	30767692	30936257
